,学习率,最大树深度,最小采样叶子节点,样本采样率,最大叶子节点,评分,AUC,MSE,拟合曲线偏差度,正偏差度,负偏差度,recall,f1,13
4954,0.0775,4,8,0.5,9,0.748500931,0.839906122,0.128499625,0.126059802,0.155250891,0.099787822,0.34063337,0.408657027,automl\GBM_AutoMl_4954
5069,0.0775,4,10,0.625,14,0.748466743,0.832947057,0.135837624,0.182758913,0.27064766,0.094870167,0.449976367,0.479516454,automl\GBM_AutoMl_5069
2457,0.0325,6,6,0.5,12,0.748357254,0.887792177,0.116129015,0.157877609,0.154374709,0.160679929,0.300299354,0.379643462,automl\GBM_AutoMl_2457
2473,0.0325,6,6,0.75,8,0.748163096,0.907167182,0.10696498,0.251671733,0.377405105,0.163658372,0.361588152,0.444121916,automl\GBM_AutoMl_2473
3171,0.055,3,8,0.75,6,0.748131921,0.875951092,0.117319274,0.174740682,0.259221266,0.107156214,0.32204191,0.408636545,automl\GBM_AutoMl_3171
2035,0.0325,4,9,0.875,10,0.748125087,0.872542651,0.120915287,0.148384711,0.185957941,0.118326128,0.304868442,0.389257695,automl\GBM_AutoMl_2035
2208,0.0325,5,7,0.5,13,0.74808729,0.867180631,0.12345319,0.135196731,0.152573745,0.119557419,0.306443989,0.383818451,automl\GBM_AutoMl_2208
3821,0.055,5,9,0.75,6,0.748072259,0.900490783,0.108184996,0.240625292,0.378714511,0.143962839,0.355916181,0.440608543,automl\GBM_AutoMl_3821
4121,0.055,6,9,0.75,6,0.748072259,0.900490783,0.108184996,0.240625292,0.378714511,0.143962839,0.355916181,0.440608543,automl\GBM_AutoMl_4121
4421,0.055,7,9,0.75,6,0.748072259,0.900490783,0.108184996,0.240625292,0.378714511,0.143962839,0.355916181,0.440608543,automl\GBM_AutoMl_4421
2156,0.0325,5,6,0.5,11,0.747991432,0.890740297,0.115244069,0.158014021,0.160300976,0.155955761,0.292736726,0.374483523,automl\GBM_AutoMl_2156
5554,0.0775,6,8,0.5,9,0.747987926,0.844857243,0.128882744,0.141930563,0.196379244,0.092926751,0.366945013,0.41790777,automl\GBM_AutoMl_5554
3454,0.055,4,8,0.5,9,0.747954216,0.845353905,0.129213575,0.133435859,0.196364542,0.076800045,0.34094848,0.409112392,automl\GBM_AutoMl_3454
4133,0.055,6,9,0.875,8,0.747866634,0.892110089,0.111675091,0.242327387,0.351587147,0.154919579,0.37214432,0.453358925,automl\GBM_AutoMl_4133
5073,0.0775,4,10,0.75,8,0.747744022,0.838201977,0.129590221,0.137301056,0.191538992,0.088486913,0.353710414,0.419665389,automl\GBM_AutoMl_5073
3101,0.055,3,7,0.5,6,0.747678771,0.871855418,0.118716379,0.179993836,0.255845262,0.111727553,0.345990232,0.41756988,automl\GBM_AutoMl_3101
3868,0.055,5,10,0.625,13,0.747642401,0.83506594,0.133847899,0.132530353,0.166092215,0.102324677,0.37545297,0.421881916,automl\GBM_AutoMl_3868
4602,0.0775,3,7,0.5,7,0.74750748,0.849035234,0.129109535,0.194201658,0.264398373,0.124004944,0.453442571,0.46430588,automl\GBM_AutoMl_4602
488,0.01,4,8,0.875,13,0.747489171,0.895238747,0.123520999,0.239456318,0.307438632,0.20546516,0.376713408,0.457695253,automl\GBM_AutoMl_488
2379,0.0325,5,10,0.75,14,0.747402635,0.862133938,0.124543564,0.136555705,0.158355736,0.11911568,0.315109501,0.388575869,automl\GBM_AutoMl_2379
639,0.01,5,5,0.875,14,0.747359331,0.900144351,0.117095306,0.218107197,0.308357711,0.17298194,0.336379392,0.424495477,automl\GBM_AutoMl_639
1532,0.0325,3,5,0.875,7,0.747198633,0.900320242,0.108910528,0.191796704,0.242721717,0.156149196,0.302662675,0.389181524,automl\GBM_AutoMl_1532
1582,0.0325,3,6,0.875,7,0.747175361,0.900196069,0.10890767,0.191768479,0.242721717,0.156101212,0.302662675,0.389181524,automl\GBM_AutoMl_1582
5016,0.0775,4,9,0.625,11,0.747144735,0.812142657,0.1424806,0.146060534,0.199289051,0.098154868,0.478493777,0.464977417,automl\GBM_AutoMl_5016
4959,0.0775,4,8,0.5,14,0.747132313,0.805074275,0.138257873,0.105887779,0.140983829,0.07079173,0.386639357,0.427600627,automl\GBM_AutoMl_4959
3704,0.055,5,7,0.5,9,0.747095537,0.867338242,0.123288975,0.158410497,0.194691286,0.129385865,0.333070742,0.40274338,automl\GBM_AutoMl_3704
2458,0.0325,6,6,0.5,13,0.747021912,0.888681676,0.116244076,0.154877116,0.15136975,0.157683008,0.289585631,0.370527165,automl\GBM_AutoMl_2458
5253,0.0775,5,8,0.5,8,0.746951908,0.852684882,0.126509895,0.138291684,0.175489869,0.104813318,0.333070742,0.399924328,automl\GBM_AutoMl_5253
2575,0.0325,6,8,0.75,10,0.746931871,0.901444242,0.110824822,0.16380333,0.162482347,0.164860115,0.280762565,0.360911392,automl\GBM_AutoMl_2575
2865,0.0325,7,8,0.625,10,0.746880792,0.891104188,0.115569658,0.154985681,0.148221874,0.160396726,0.288167638,0.366974318,automl\GBM_AutoMl_2865
3452,0.055,4,8,0.5,7,0.746872316,0.880075524,0.117615825,0.155894369,0.183397484,0.131141565,0.301402237,0.380923935,automl\GBM_AutoMl_3452
2576,0.0325,6,8,0.75,11,0.74678751,0.895479748,0.114245481,0.172720183,0.16670976,0.177528521,0.300456909,0.378635958,automl\GBM_AutoMl_2576
4168,0.055,6,10,0.625,13,0.746767298,0.839478809,0.132235369,0.132046394,0.164398096,0.102929862,0.355285962,0.411872146,automl\GBM_AutoMl_4168
2327,0.0325,5,9,0.75,12,0.746726229,0.8804633,0.118625854,0.15348268,0.160260485,0.148060437,0.300299354,0.378550149,automl\GBM_AutoMl_2327
2019,0.0325,4,9,0.625,14,0.746715154,0.870583572,0.122710004,0.158984078,0.202851575,0.123890081,0.321411691,0.397971128,automl\GBM_AutoMl_2019
2172,0.0325,5,6,0.75,7,0.746598542,0.907845152,0.10736072,0.211484401,0.283337409,0.168372596,0.307546873,0.397394137,automl\GBM_AutoMl_2172
2293,0.0325,5,8,1,8,0.746519198,0.901131133,0.110584741,0.186150545,0.214238102,0.166489255,0.294784938,0.381680947,automl\GBM_AutoMl_2293
2456,0.0325,6,6,0.5,11,0.746431775,0.890598272,0.116226004,0.154090301,0.153730843,0.154377867,0.28359855,0.365445132,automl\GBM_AutoMl_2456
5919,0.0775,7,9,0.625,14,0.746397183,0.837914875,0.132144232,0.13164217,0.156239607,0.107044733,0.350716874,0.411460259,automl\GBM_AutoMl_5919
1783,0.0325,3,10,0.875,8,0.746344632,0.888960804,0.113891161,0.188887901,0.221413519,0.162867407,0.313218844,0.399196787,automl\GBM_AutoMl_1783
1784,0.0325,3,10,0.875,9,0.746344632,0.888960804,0.113891161,0.188887901,0.221413519,0.162867407,0.313218844,0.399196787,automl\GBM_AutoMl_1784
1785,0.0325,3,10,0.875,10,0.746344632,0.888960804,0.113891161,0.188887901,0.221413519,0.162867407,0.313218844,0.399196787,automl\GBM_AutoMl_1785
1786,0.0325,3,10,0.875,11,0.746344632,0.888960804,0.113891161,0.188887901,0.221413519,0.162867407,0.313218844,0.399196787,automl\GBM_AutoMl_1786
1787,0.0325,3,10,0.875,12,0.746344632,0.888960804,0.113891161,0.188887901,0.221413519,0.162867407,0.313218844,0.399196787,automl\GBM_AutoMl_1787
1788,0.0325,3,10,0.875,13,0.746344632,0.888960804,0.113891161,0.188887901,0.221413519,0.162867407,0.313218844,0.399196787,automl\GBM_AutoMl_1788
1789,0.0325,3,10,0.875,14,0.746344632,0.888960804,0.113891161,0.188887901,0.221413519,0.162867407,0.313218844,0.399196787,automl\GBM_AutoMl_1789
2396,0.0325,5,10,1,11,0.746344053,0.89070385,0.115832695,0.166823201,0.189497162,0.148684033,0.29683315,0.37732826,automl\GBM_AutoMl_2396
4740,0.0775,3,9,1,5,0.746294479,0.895287653,0.110251915,0.189011879,0.247479597,0.142237705,0.301874902,0.389154057,automl\GBM_AutoMl_4740
3262,0.055,3,10,0.625,7,0.746288501,0.863610859,0.122446734,0.151071848,0.197064958,0.109678048,0.320151253,0.395061728,automl\GBM_AutoMl_3262
5555,0.0775,6,8,0.5,10,0.746269773,0.834760353,0.132300104,0.112329069,0.149851466,0.078558911,0.337482275,0.394947912,automl\GBM_AutoMl_5555
1722,0.0325,3,9,0.75,7,0.746184535,0.881979479,0.117190736,0.165122526,0.21749163,0.128464152,0.301559792,0.385071924,automl\GBM_AutoMl_1722
4900,0.0775,4,7,0.5,5,0.746145708,0.88510271,0.11509096,0.212085371,0.299502412,0.142151738,0.351031984,0.426656453,automl\GBM_AutoMl_4900
5200,0.0775,5,7,0.5,5,0.746145708,0.88510271,0.11509096,0.212085371,0.299502412,0.142151738,0.351031984,0.426656453,automl\GBM_AutoMl_5200
5500,0.0775,6,7,0.5,5,0.746145708,0.88510271,0.11509096,0.212085371,0.299502412,0.142151738,0.351031984,0.426656453,automl\GBM_AutoMl_5500
5800,0.0775,7,7,0.5,5,0.746145708,0.88510271,0.11509096,0.212085371,0.299502412,0.142151738,0.351031984,0.426656453,automl\GBM_AutoMl_5800
3458,0.055,4,8,0.5,13,0.746125461,0.808021397,0.137670041,0.107034885,0.131329392,0.085169829,0.368363006,0.421185372,automl\GBM_AutoMl_3458
5969,0.0775,7,10,0.625,14,0.746078351,0.820419197,0.135726509,0.108275253,0.166333365,0.056022952,0.343469356,0.407895968,automl\GBM_AutoMl_5969
2015,0.0325,4,9,0.625,10,0.746069227,0.878081958,0.12101567,0.172154209,0.204421182,0.14634063,0.317000158,0.399364827,automl\GBM_AutoMl_2015
2215,0.0325,5,7,0.625,10,0.745908806,0.890467611,0.114989086,0.145021907,0.140227331,0.148857569,0.275720813,0.353178607,automl\GBM_AutoMl_2215
3270,0.055,3,10,0.75,5,0.745808267,0.885851652,0.114582995,0.170979917,0.241185684,0.12183588,0.298566252,0.382944327,automl\GBM_AutoMl_3270
3758,0.055,5,8,0.5,13,0.745659462,0.836914186,0.132635754,0.11172599,0.14769914,0.079350155,0.33102253,0.390085407,automl\GBM_AutoMl_3758
2399,0.0325,5,10,1,14,0.745510266,0.894224169,0.113682302,0.174534695,0.219797953,0.138324089,0.293682055,0.376033891,automl\GBM_AutoMl_2399
2688,0.0325,6,10,0.875,13,0.745468119,0.887707254,0.117010493,0.160755505,0.163650998,0.15843911,0.294784938,0.37193122,automl\GBM_AutoMl_2688
2638,0.0325,6,9,0.875,13,0.745367119,0.887196267,0.117193356,0.160553514,0.161801348,0.159555246,0.294942493,0.372019078,automl\GBM_AutoMl_2638
2267,0.0325,5,8,0.625,12,0.745299148,0.881934268,0.118815405,0.143957109,0.145769633,0.142507089,0.288167638,0.362034838,automl\GBM_AutoMl_2267
3517,0.055,4,9,0.625,12,0.745229267,0.82486464,0.137733975,0.166965023,0.258027302,0.085008972,0.432802899,0.460751426,automl\GBM_AutoMl_3517
5059,0.0775,4,10,0.5,14,0.745169295,0.811466469,0.135634891,0.099176168,0.151236559,0.052321817,0.345044903,0.404021769,automl\GBM_AutoMl_5059
5019,0.0775,4,9,0.625,14,0.745155131,0.804415268,0.146951055,0.139270531,0.172781017,0.105760045,0.466834725,0.462426844,automl\GBM_AutoMl_5019
3574,0.055,4,10,0.75,9,0.745124841,0.865095791,0.12239871,0.165156298,0.216474959,0.124101368,0.321884355,0.40295858,automl\GBM_AutoMl_3574
4469,0.055,7,10,0.625,14,0.744891249,0.845477141,0.131402795,0.133695814,0.162480833,0.107789297,0.340160706,0.399186466,automl\GBM_AutoMl_4469
3409,0.055,4,7,0.5,14,0.744842493,0.81717484,0.136161142,0.113382513,0.147386168,0.082779225,0.368047897,0.411738786,automl\GBM_AutoMl_3409
3282,0.055,3,10,0.875,7,0.744728585,0.876784093,0.117890039,0.174433645,0.217111252,0.14029156,0.309279975,0.394453933,automl\GBM_AutoMl_3282
3457,0.055,4,8,0.5,12,0.74468724,0.815720538,0.136043323,0.120120173,0.157266612,0.086688378,0.353080195,0.419191919,automl\GBM_AutoMl_3457
2155,0.0325,5,6,0.5,10,0.744579088,0.889754277,0.114903479,0.161652127,0.172460938,0.153005078,0.285961872,0.365117683,automl\GBM_AutoMl_2155
2627,0.0325,6,9,0.75,12,0.744513775,0.883134312,0.118950005,0.150148882,0.140715191,0.157695835,0.285646762,0.364019677,automl\GBM_AutoMl_2627
5669,0.0775,6,10,0.625,14,0.744498143,0.829704585,0.133709896,0.114486852,0.157060461,0.071913243,0.33763983,0.396484736,automl\GBM_AutoMl_5669
1682,0.0325,3,8,0.875,7,0.744475645,0.899123129,0.109493929,0.196076215,0.251204304,0.157486553,0.297936033,0.384349593,automl\GBM_AutoMl_1682
378,0.01,4,6,0.75,13,0.744464709,0.892888883,0.124715742,0.222699342,0.28096572,0.193566153,0.349613991,0.432385035,automl\GBM_AutoMl_378
1632,0.0325,3,7,0.875,7,0.74446222,0.899021821,0.109511327,0.196011209,0.25104599,0.157486862,0.297936033,0.384349593,automl\GBM_AutoMl_1632
2067,0.0325,4,10,0.625,12,0.744442629,0.868228516,0.1220642,0.161289494,0.219323233,0.114862502,0.31542461,0.392895692,automl\GBM_AutoMl_2067
4753,0.0775,3,10,0.5,8,0.744383508,0.834291166,0.131139821,0.143059482,0.199417103,0.086701861,0.371041437,0.41744217,automl\GBM_AutoMl_4753
4754,0.0775,3,10,0.5,9,0.744383508,0.834291166,0.131139821,0.143059482,0.199417103,0.086701861,0.371041437,0.41744217,automl\GBM_AutoMl_4754
4755,0.0775,3,10,0.5,10,0.744383508,0.834291166,0.131139821,0.143059482,0.199417103,0.086701861,0.371041437,0.41744217,automl\GBM_AutoMl_4755
4756,0.0775,3,10,0.5,11,0.744383508,0.834291166,0.131139821,0.143059482,0.199417103,0.086701861,0.371041437,0.41744217,automl\GBM_AutoMl_4756
4757,0.0775,3,10,0.5,12,0.744383508,0.834291166,0.131139821,0.143059482,0.199417103,0.086701861,0.371041437,0.41744217,automl\GBM_AutoMl_4757
4758,0.0775,3,10,0.5,13,0.744383508,0.834291166,0.131139821,0.143059482,0.199417103,0.086701861,0.371041437,0.41744217,automl\GBM_AutoMl_4758
4759,0.0775,3,10,0.5,14,0.744383508,0.834291166,0.131139821,0.143059482,0.199417103,0.086701861,0.371041437,0.41744217,automl\GBM_AutoMl_4759
5854,0.0775,7,8,0.5,9,0.74428448,0.854937283,0.12808206,0.151116034,0.181420497,0.123842018,0.34362691,0.40139873,automl\GBM_AutoMl_5854
4358,0.055,7,8,0.5,13,0.744282259,0.841541986,0.129616333,0.119412004,0.152714897,0.0894394,0.319048369,0.384615385,automl\GBM_AutoMl_4358
429,0.01,4,7,0.75,14,0.744239769,0.889689322,0.125673794,0.211216218,0.253310746,0.184907138,0.342996691,0.424159766,automl\GBM_AutoMl_429
3832,0.055,5,9,0.875,7,0.744027543,0.891889905,0.112307992,0.199380284,0.27565333,0.145989152,0.311013077,0.395908544,automl\GBM_AutoMl_3832
2402,0.0325,6,5,0.5,7,0.743929996,0.905110125,0.107902757,0.204019957,0.265582169,0.16708263,0.296045376,0.382532573,automl\GBM_AutoMl_2402
2702,0.0325,7,5,0.5,7,0.743929996,0.905110125,0.107902757,0.204019957,0.265582169,0.16708263,0.296045376,0.382532573,automl\GBM_AutoMl_2702
3350,0.055,4,6,0.5,5,0.743875148,0.899426697,0.109574077,0.215433324,0.312969431,0.147158049,0.315582165,0.401081298,automl\GBM_AutoMl_3350
3650,0.055,5,6,0.5,5,0.743875148,0.899426697,0.109574077,0.215433324,0.312969431,0.147158049,0.315582165,0.401081298,automl\GBM_AutoMl_3650
3950,0.055,6,6,0.5,5,0.743875148,0.899426697,0.109574077,0.215433324,0.312969431,0.147158049,0.315582165,0.401081298,automl\GBM_AutoMl_3950
4250,0.055,7,6,0.5,5,0.743875148,0.899426697,0.109574077,0.215433324,0.312969431,0.147158049,0.315582165,0.401081298,automl\GBM_AutoMl_4250
5007,0.0775,4,9,0.5,12,0.743727944,0.805834718,0.13550755,0.106728373,0.162977858,0.056103836,0.345990232,0.41131298,automl\GBM_AutoMl_5007
5072,0.0775,4,10,0.75,7,0.743667591,0.849760095,0.12643371,0.138782336,0.191836196,0.091033862,0.31873326,0.390126314,automl\GBM_AutoMl_5072
4174,0.055,6,10,0.75,9,0.743620735,0.884958226,0.116307674,0.200644549,0.250135343,0.156102835,0.326295888,0.406476938,automl\GBM_AutoMl_4174
2814,0.0325,7,7,0.625,9,0.743615171,0.897851443,0.112619853,0.163844908,0.147093937,0.175570587,0.27099417,0.353074002,automl\GBM_AutoMl_2814
4419,0.055,7,9,0.625,14,0.743555374,0.852230485,0.128332677,0.136458137,0.172876076,0.100040198,0.324562786,0.386781825,automl\GBM_AutoMl_4419
2678,0.0325,6,10,0.75,13,0.743541289,0.875529322,0.122812774,0.151687197,0.164867775,0.141142733,0.297620923,0.373135802,automl\GBM_AutoMl_2678
4007,0.055,6,7,0.5,12,0.743510806,0.848979231,0.130040334,0.135176472,0.173549362,0.100640871,0.325193005,0.390280798,automl\GBM_AutoMl_4007
5091,0.0775,4,10,1,6,0.743455848,0.859123822,0.119955128,0.196186973,0.320393942,0.096821397,0.345990232,0.430841672,automl\GBM_AutoMl_5091
4306,0.055,7,7,0.5,11,0.743281818,0.870774594,0.122746727,0.159079281,0.163736418,0.154887859,0.325193005,0.384178688,automl\GBM_AutoMl_4306
2007,0.0325,4,9,0.5,12,0.743279519,0.854224366,0.125843936,0.113380098,0.153778021,0.08106176,0.276981251,0.358117743,automl\GBM_AutoMl_2007
3557,0.055,4,10,0.5,12,0.743240929,0.817077406,0.134871723,0.103436452,0.136556421,0.073628479,0.320939026,0.394194485,automl\GBM_AutoMl_3557
4952,0.0775,4,8,0.5,7,0.74321096,0.855209419,0.124503628,0.120709872,0.150598885,0.093809761,0.283440996,0.362847923,automl\GBM_AutoMl_4952
2085,0.0325,4,10,0.875,10,0.743148882,0.870302304,0.121123472,0.145629716,0.182959157,0.119499107,0.286276981,0.36904641,automl\GBM_AutoMl_2085
4416,0.055,7,9,0.625,11,0.742998228,0.854152805,0.128535681,0.146572746,0.169032422,0.126359038,0.326610997,0.392948536,automl\GBM_AutoMl_4416
5968,0.0775,7,10,0.625,13,0.742726736,0.839886853,0.130002989,0.130285237,0.173190933,0.091670111,0.33763983,0.391308317,automl\GBM_AutoMl_5968
2214,0.0325,5,7,0.625,9,0.742726082,0.89263997,0.114184097,0.162275435,0.161587336,0.162825914,0.274775484,0.354723889,automl\GBM_AutoMl_2214
1772,0.0325,3,10,0.75,7,0.742670882,0.885936743,0.115965009,0.175656266,0.213031704,0.145755915,0.292579171,0.376368058,automl\GBM_AutoMl_1772
3759,0.055,5,8,0.5,14,0.742638854,0.830807902,0.136486859,0.150889557,0.202839085,0.104134981,0.388530014,0.427123928,automl\GBM_AutoMl_3759
1733,0.0325,3,9,0.875,8,0.742616762,0.889254981,0.113974957,0.181099011,0.215940663,0.153225689,0.291003624,0.376286034,automl\GBM_AutoMl_1733
1734,0.0325,3,9,0.875,9,0.742616762,0.889254981,0.113974957,0.181099011,0.215940663,0.153225689,0.291003624,0.376286034,automl\GBM_AutoMl_1734
1735,0.0325,3,9,0.875,10,0.742616762,0.889254981,0.113974957,0.181099011,0.215940663,0.153225689,0.291003624,0.376286034,automl\GBM_AutoMl_1735
1736,0.0325,3,9,0.875,11,0.742616762,0.889254981,0.113974957,0.181099011,0.215940663,0.153225689,0.291003624,0.376286034,automl\GBM_AutoMl_1736
1737,0.0325,3,9,0.875,12,0.742616762,0.889254981,0.113974957,0.181099011,0.215940663,0.153225689,0.291003624,0.376286034,automl\GBM_AutoMl_1737
1738,0.0325,3,9,0.875,13,0.742616762,0.889254981,0.113974957,0.181099011,0.215940663,0.153225689,0.291003624,0.376286034,automl\GBM_AutoMl_1738
1739,0.0325,3,9,0.875,14,0.742616762,0.889254981,0.113974957,0.181099011,0.215940663,0.153225689,0.291003624,0.376286034,automl\GBM_AutoMl_1739
2275,0.0325,5,8,0.75,10,0.742610303,0.895010392,0.113955829,0.164224746,0.158826539,0.168543312,0.273830156,0.353611394,automl\GBM_AutoMl_2275
2018,0.0325,4,9,0.625,13,0.742593999,0.870584996,0.122745692,0.1879682,0.282414678,0.112411017,0.333700961,0.410504894,automl\GBM_AutoMl_2018
3513,0.055,4,9,0.625,8,0.742475291,0.870471959,0.121388396,0.145057857,0.146849218,0.143445632,0.29021585,0.365875459,automl\GBM_AutoMl_3513
2977,0.0325,7,10,0.75,12,0.742425714,0.873504668,0.12304821,0.149322169,0.168088323,0.134309246,0.290058295,0.368568569,automl\GBM_AutoMl_2977
1703,0.0325,3,9,0.5,8,0.74220594,0.882673542,0.117155805,0.153167918,0.185492197,0.127308495,0.275878368,0.356473941,automl\GBM_AutoMl_1703
1704,0.0325,3,9,0.5,9,0.74220594,0.882673542,0.117155805,0.153167918,0.185492197,0.127308495,0.275878368,0.356473941,automl\GBM_AutoMl_1704
1705,0.0325,3,9,0.5,10,0.74220594,0.882673542,0.117155805,0.153167918,0.185492197,0.127308495,0.275878368,0.356473941,automl\GBM_AutoMl_1705
1706,0.0325,3,9,0.5,11,0.74220594,0.882673542,0.117155805,0.153167918,0.185492197,0.127308495,0.275878368,0.356473941,automl\GBM_AutoMl_1706
1707,0.0325,3,9,0.5,12,0.74220594,0.882673542,0.117155805,0.153167918,0.185492197,0.127308495,0.275878368,0.356473941,automl\GBM_AutoMl_1707
1708,0.0325,3,9,0.5,13,0.74220594,0.882673542,0.117155805,0.153167918,0.185492197,0.127308495,0.275878368,0.356473941,automl\GBM_AutoMl_1708
1709,0.0325,3,9,0.5,14,0.74220594,0.882673542,0.117155805,0.153167918,0.185492197,0.127308495,0.275878368,0.356473941,automl\GBM_AutoMl_1709
2265,0.0325,5,8,0.625,10,0.742171413,0.88420812,0.117657203,0.147097116,0.143128614,0.150271917,0.273987711,0.349231851,automl\GBM_AutoMl_2265
2566,0.0325,6,8,0.625,11,0.742158052,0.875062569,0.121257847,0.144291884,0.152846393,0.137448276,0.280132346,0.35911937,automl\GBM_AutoMl_2566
5373,0.0775,5,10,0.75,8,0.741979711,0.840309815,0.128350058,0.173513013,0.258846453,0.096712916,0.35953994,0.429472099,automl\GBM_AutoMl_5373
3456,0.055,4,8,0.5,11,0.741955002,0.823083577,0.134327242,0.146444543,0.227090337,0.073863329,0.361115488,0.425508215,automl\GBM_AutoMl_3456
3281,0.055,3,10,0.875,6,0.741910192,0.889087782,0.112818306,0.151438591,0.165179511,0.140445855,0.261225776,0.342809883,automl\GBM_AutoMl_3281
4005,0.055,6,7,0.5,10,0.741765928,0.862288434,0.125281421,0.151023091,0.186554744,0.122597769,0.314164172,0.38107979,automl\GBM_AutoMl_4005
3573,0.055,4,10,0.75,8,0.741747028,0.85178605,0.12611291,0.164569674,0.211189346,0.122611968,0.328186545,0.405884645,automl\GBM_AutoMl_3573
5256,0.0775,5,8,0.5,11,0.74167995,0.820833171,0.138528578,0.118752539,0.15652466,0.08475763,0.352922641,0.403167747,automl\GBM_AutoMl_5256
3231,0.055,3,9,0.875,6,0.741679542,0.888845139,0.112916992,0.152055305,0.166360554,0.140611106,0.261225776,0.342845327,automl\GBM_AutoMl_3231
4303,0.055,7,7,0.5,8,0.741658652,0.885445091,0.116483665,0.183606929,0.241923162,0.136953943,0.305498661,0.38128011,automl\GBM_AutoMl_4303
2808,0.0325,7,7,0.5,13,0.741613079,0.875475603,0.121677585,0.1551847,0.173928905,0.140189336,0.290846069,0.367838996,automl\GBM_AutoMl_2808
2206,0.0325,5,7,0.5,11,0.74141724,0.884356692,0.118689646,0.157892822,0.164921422,0.151567082,0.278556798,0.357894737,automl\GBM_AutoMl_2206
1762,0.0325,3,10,0.625,7,0.741302462,0.889516284,0.114578595,0.19993763,0.26867075,0.151824447,0.307704427,0.39020979,automl\GBM_AutoMl_1762
5252,0.0775,5,8,0.5,7,0.741219783,0.88407538,0.116032092,0.21226833,0.281057381,0.150358184,0.33133764,0.409104173,automl\GBM_AutoMl_5252
4467,0.055,7,10,0.625,12,0.741137492,0.858636059,0.125916349,0.147916577,0.194464985,0.106023009,0.304868442,0.379746835,automl\GBM_AutoMl_4467
5391,0.0775,5,10,1,6,0.741129603,0.866883689,0.118451388,0.219292031,0.344392156,0.119211931,0.350559319,0.435378143,automl\GBM_AutoMl_5391
5691,0.0775,6,10,1,6,0.741129603,0.866883689,0.118451388,0.219292031,0.344392156,0.119211931,0.350559319,0.435378143,automl\GBM_AutoMl_5691
5991,0.0775,7,10,1,6,0.741129603,0.866883689,0.118451388,0.219292031,0.344392156,0.119211931,0.350559319,0.435378143,automl\GBM_AutoMl_5991
308,0.01,4,5,0.5,13,0.740994832,0.897585099,0.123498211,0.213791984,0.294936076,0.173219937,0.317630377,0.403684421,automl\GBM_AutoMl_308
487,0.01,4,8,0.875,12,0.740990124,0.89787422,0.122517607,0.238651019,0.323344738,0.19630416,0.343311801,0.427254902,automl\GBM_AutoMl_487
1752,0.0325,3,10,0.5,7,0.740954034,0.884083766,0.116520422,0.157776811,0.201650176,0.122678119,0.27130928,0.354029605,automl\GBM_AutoMl_1752
2884,0.0325,7,8,0.875,9,0.740931904,0.901497037,0.110696369,0.235288714,0.320992913,0.166725355,0.325665669,0.408215661,automl\GBM_AutoMl_2884
2986,0.0325,7,10,0.875,11,0.740838205,0.884582197,0.117214728,0.185769731,0.248788764,0.135354505,0.303292894,0.381755082,automl\GBM_AutoMl_2986
3818,0.055,5,9,0.625,13,0.740823562,0.847508818,0.12979077,0.137426527,0.159936942,0.117167154,0.320939026,0.383002726,automl\GBM_AutoMl_3818
2866,0.0325,7,8,0.625,11,0.74077226,0.883707182,0.118440549,0.158659073,0.160311169,0.157337397,0.279029463,0.356481481,automl\GBM_AutoMl_2866
5011,0.0775,4,9,0.625,6,0.740630286,0.847107849,0.127788008,0.153767233,0.229753737,0.09297803,0.325980778,0.396968534,automl\GBM_AutoMl_5011
1821,0.0325,4,5,0.75,6,0.740602063,0.904851372,0.108308148,0.209743212,0.288209146,0.162663652,0.285804317,0.375608241,automl\GBM_AutoMl_1821
479,0.01,4,8,0.75,14,0.74050614,0.880701301,0.127591414,0.212640581,0.296810689,0.160034264,0.340790925,0.421555252,automl\GBM_AutoMl_479
5672,0.0775,6,10,0.75,7,0.740479087,0.883524603,0.115235558,0.270535247,0.402708373,0.151579433,0.392311328,0.46416255,automl\GBM_AutoMl_5672
5972,0.0775,7,10,0.75,7,0.740479087,0.883524603,0.115235558,0.270535247,0.402708373,0.151579433,0.392311328,0.46416255,automl\GBM_AutoMl_5972
2276,0.0325,5,8,0.75,11,0.740460052,0.885840323,0.116838576,0.160281167,0.162218892,0.158730987,0.275090594,0.353119628,automl\GBM_AutoMl_2276
1603,0.0325,3,7,0.5,8,0.740327116,0.879816851,0.118111442,0.161404126,0.191913516,0.136996614,0.281235229,0.36100718,automl\GBM_AutoMl_1603
1604,0.0325,3,7,0.5,9,0.740327116,0.879816851,0.118111442,0.161404126,0.191913516,0.136996614,0.281235229,0.36100718,automl\GBM_AutoMl_1604
1605,0.0325,3,7,0.5,10,0.740327116,0.879816851,0.118111442,0.161404126,0.191913516,0.136996614,0.281235229,0.36100718,automl\GBM_AutoMl_1605
1606,0.0325,3,7,0.5,11,0.740327116,0.879816851,0.118111442,0.161404126,0.191913516,0.136996614,0.281235229,0.36100718,automl\GBM_AutoMl_1606
1607,0.0325,3,7,0.5,12,0.740327116,0.879816851,0.118111442,0.161404126,0.191913516,0.136996614,0.281235229,0.36100718,automl\GBM_AutoMl_1607
1608,0.0325,3,7,0.5,13,0.740327116,0.879816851,0.118111442,0.161404126,0.191913516,0.136996614,0.281235229,0.36100718,automl\GBM_AutoMl_1608
