,学习率,叶子节点数量,叶子节点最小样本数量,子采样率,特征采样率,最大深度,max_bin,评分,AUC,MSE,拟合曲线偏差度,正偏差度,负偏差度,recall,f1,15,评分,AUC,MSE,拟合曲线偏差度,正偏差度,负偏差度,recall,f1,24
301,0.95,9,8,1,0.5,6,60,0.726972533,0.809740842,0.146854775,0.116867165,0.248609283,0.069459512,0.571293524,0.493132055,automl\lightGBM_AutoMl2021_301,0.800654571,0.893566074,0.101309137,0.11848244,0.162965729,0.106853861,0.701705159,0.591413498,automl\lightGBM_AutoMl2023_301
3026,0.95,13,14,0.6,0.5,4,100,0.726887771,0.797010541,0.182508586,0.18689534,0.32135262,0.099298113,0.749330392,0.505742237,automl\lightGBM_AutoMl2021_3026,0.796646261,0.891307774,0.116439777,0.154266306,0.221287367,0.133506507,0.775955105,0.60460814,automl\lightGBM_AutoMl2023_3026
3068,0.95,13,14,0.7,0.5,4,100,0.726887771,0.797010541,0.182508586,0.18689534,0.32135262,0.099298113,0.749330392,0.505742237,automl\lightGBM_AutoMl2021_3068,0.796646261,0.891307774,0.116439777,0.154266306,0.221287367,0.133506507,0.775955105,0.60460814,automl\lightGBM_AutoMl2023_3068
3110,0.95,13,14,0.8,0.5,4,100,0.726887771,0.797010541,0.182508586,0.18689534,0.32135262,0.099298113,0.749330392,0.505742237,automl\lightGBM_AutoMl2021_3110,0.796646261,0.891307774,0.116439777,0.154266306,0.221287367,0.133506507,0.775955105,0.60460814,automl\lightGBM_AutoMl2023_3110
3152,0.95,13,14,1,0.5,4,100,0.726887771,0.797010541,0.182508586,0.18689534,0.32135262,0.099298113,0.749330392,0.505742237,automl\lightGBM_AutoMl2021_3152,0.796646261,0.891307774,0.116439777,0.154266306,0.221287367,0.133506507,0.775955105,0.60460814,automl\lightGBM_AutoMl2023_3152
849,0.95,10,4,0.6,0.5,7,15,0.726812781,0.810543606,0.194116629,0.209600165,0.360951696,0.100837867,0.797384591,0.517616978,automl\lightGBM_AutoMl2021_849,0.734520802,0.837922618,0.161944377,0.203318238,0.357860992,0.128405408,0.791711634,0.500614167,automl\lightGBM_AutoMl2023_849
891,0.95,10,4,0.7,0.5,7,15,0.726812781,0.810543606,0.194116629,0.209600165,0.360951696,0.100837867,0.797384591,0.517616978,automl\lightGBM_AutoMl2021_891,0.734520802,0.837922618,0.161944377,0.203318238,0.357860992,0.128405408,0.791711634,0.500614167,automl\lightGBM_AutoMl2023_891
933,0.95,10,4,0.8,0.5,7,15,0.726812781,0.810543606,0.194116629,0.209600165,0.360951696,0.100837867,0.797384591,0.517616978,automl\lightGBM_AutoMl2021_933,0.734520802,0.837922618,0.161944377,0.203318238,0.357860992,0.128405408,0.791711634,0.500614167,automl\lightGBM_AutoMl2023_933
975,0.95,10,4,1,0.5,7,15,0.726812781,0.810543606,0.194116629,0.209600165,0.360951696,0.100837867,0.797384591,0.517616978,automl\lightGBM_AutoMl2021_975,0.734520802,0.837922618,0.161944377,0.203318238,0.357860992,0.128405408,0.791711634,0.500614167,automl\lightGBM_AutoMl2023_975
2017,0.95,11,12,0.6,0.5,4,60,0.726304707,0.814632707,0.190094253,0.213959415,0.348390074,0.098012972,0.807152986,0.488486293,automl\lightGBM_AutoMl2021_2017,0.736413271,0.831712677,0.146904798,0.165621946,0.323043704,0.093869759,0.740556875,0.481780524,automl\lightGBM_AutoMl2023_2017
2059,0.95,11,12,0.7,0.5,4,60,0.726304707,0.814632707,0.190094253,0.213959415,0.348390074,0.098012972,0.807152986,0.488486293,automl\lightGBM_AutoMl2021_2059,0.736413271,0.831712677,0.146904798,0.165621946,0.323043704,0.093869759,0.740556875,0.481780524,automl\lightGBM_AutoMl2023_2059
2101,0.95,11,12,0.8,0.5,4,60,0.726304707,0.814632707,0.190094253,0.213959415,0.348390074,0.098012972,0.807152986,0.488486293,automl\lightGBM_AutoMl2021_2101,0.736413271,0.831712677,0.146904798,0.165621946,0.323043704,0.093869759,0.740556875,0.481780524,automl\lightGBM_AutoMl2023_2101
2143,0.95,11,12,1,0.5,4,60,0.726304707,0.814632707,0.190094253,0.213959415,0.348390074,0.098012972,0.807152986,0.488486293,automl\lightGBM_AutoMl2021_2143,0.736413271,0.831712677,0.146904798,0.165621946,0.323043704,0.093869759,0.740556875,0.481780524,automl\lightGBM_AutoMl2023_2143
4045,0.11,9,19,0.6,0.5,8,60,0.725421977,0.911786967,0.106655891,0.160325123,0.236900552,0.147521524,0.435796439,0.508830022,automl\lightGBM_AutoMl2021_4045,0.84679711,0.939836259,0.076807466,0.137258096,0.128945859,0.138633947,0.730843946,0.753113879,automl\lightGBM_AutoMl2023_4045
4048,0.11,9,19,0.6,0.5,9,60,0.725421977,0.911786967,0.106655891,0.160325123,0.236900552,0.147521524,0.435796439,0.508830022,automl\lightGBM_AutoMl2021_4048,0.84679711,0.939836259,0.076807466,0.137258096,0.128945859,0.138633947,0.730843946,0.753113879,automl\lightGBM_AutoMl2023_4048
4051,0.11,9,19,0.6,0.5,11,60,0.725421977,0.911786967,0.106655891,0.160325123,0.236900552,0.147521524,0.435796439,0.508830022,automl\lightGBM_AutoMl2021_4051,0.84679711,0.939836259,0.076807466,0.137258096,0.128945859,0.138633947,0.730843946,0.753113879,automl\lightGBM_AutoMl2023_4051
4087,0.11,9,19,0.7,0.5,8,60,0.725421977,0.911786967,0.106655891,0.160325123,0.236900552,0.147521524,0.435796439,0.508830022,automl\lightGBM_AutoMl2021_4087,0.84679711,0.939836259,0.076807466,0.137258096,0.128945859,0.138633947,0.730843946,0.753113879,automl\lightGBM_AutoMl2023_4087
4090,0.11,9,19,0.7,0.5,9,60,0.725421977,0.911786967,0.106655891,0.160325123,0.236900552,0.147521524,0.435796439,0.508830022,automl\lightGBM_AutoMl2021_4090,0.84679711,0.939836259,0.076807466,0.137258096,0.128945859,0.138633947,0.730843946,0.753113879,automl\lightGBM_AutoMl2023_4090
4093,0.11,9,19,0.7,0.5,11,60,0.725421977,0.911786967,0.106655891,0.160325123,0.236900552,0.147521524,0.435796439,0.508830022,automl\lightGBM_AutoMl2021_4093,0.84679711,0.939836259,0.076807466,0.137258096,0.128945859,0.138633947,0.730843946,0.753113879,automl\lightGBM_AutoMl2023_4093
4129,0.11,9,19,0.8,0.5,8,60,0.725421977,0.911786967,0.106655891,0.160325123,0.236900552,0.147521524,0.435796439,0.508830022,automl\lightGBM_AutoMl2021_4129,0.84679711,0.939836259,0.076807466,0.137258096,0.128945859,0.138633947,0.730843946,0.753113879,automl\lightGBM_AutoMl2023_4129
4132,0.11,9,19,0.8,0.5,9,60,0.725421977,0.911786967,0.106655891,0.160325123,0.236900552,0.147521524,0.435796439,0.508830022,automl\lightGBM_AutoMl2021_4132,0.84679711,0.939836259,0.076807466,0.137258096,0.128945859,0.138633947,0.730843946,0.753113879,automl\lightGBM_AutoMl2023_4132
4135,0.11,9,19,0.8,0.5,11,60,0.725421977,0.911786967,0.106655891,0.160325123,0.236900552,0.147521524,0.435796439,0.508830022,automl\lightGBM_AutoMl2021_4135,0.84679711,0.939836259,0.076807466,0.137258096,0.128945859,0.138633947,0.730843946,0.753113879,automl\lightGBM_AutoMl2023_4135
4171,0.11,9,19,1,0.5,8,60,0.725421977,0.911786967,0.106655891,0.160325123,0.236900552,0.147521524,0.435796439,0.508830022,automl\lightGBM_AutoMl2021_4171,0.84679711,0.939836259,0.076807466,0.137258096,0.128945859,0.138633947,0.730843946,0.753113879,automl\lightGBM_AutoMl2023_4171
4174,0.11,9,19,1,0.5,9,60,0.725421977,0.911786967,0.106655891,0.160325123,0.236900552,0.147521524,0.435796439,0.508830022,automl\lightGBM_AutoMl2021_4174,0.84679711,0.939836259,0.076807466,0.137258096,0.128945859,0.138633947,0.730843946,0.753113879,automl\lightGBM_AutoMl2023_4174
4177,0.11,9,19,1,0.5,11,60,0.725421977,0.911786967,0.106655891,0.160325123,0.236900552,0.147521524,0.435796439,0.508830022,automl\lightGBM_AutoMl2021_4177,0.84679711,0.939836259,0.076807466,0.137258096,0.128945859,0.138633947,0.730843946,0.753113879,automl\lightGBM_AutoMl2023_4177
3213,0.95,13,19,0.6,0.3,4,15,0.724812016,0.778146891,0.170279575,0.151567051,0.248493216,0.109835379,0.633685206,0.507379841,automl\lightGBM_AutoMl2021_3213,0.720878091,0.822701766,0.157594563,0.198169023,0.333373155,0.138328947,0.718109216,0.473594306,automl\lightGBM_AutoMl2023_3213
3255,0.95,13,19,0.7,0.3,4,15,0.724812016,0.778146891,0.170279575,0.151567051,0.248493216,0.109835379,0.633685206,0.507379841,automl\lightGBM_AutoMl2021_3255,0.720878091,0.822701766,0.157594563,0.198169023,0.333373155,0.138328947,0.718109216,0.473594306,automl\lightGBM_AutoMl2023_3255
3297,0.95,13,19,0.8,0.3,4,15,0.724812016,0.778146891,0.170279575,0.151567051,0.248493216,0.109835379,0.633685206,0.507379841,automl\lightGBM_AutoMl2021_3297,0.720878091,0.822701766,0.157594563,0.198169023,0.333373155,0.138328947,0.718109216,0.473594306,automl\lightGBM_AutoMl2023_3297
3339,0.95,13,19,1,0.3,4,15,0.724812016,0.778146891,0.170279575,0.151567051,0.248493216,0.109835379,0.633685206,0.507379841,automl\lightGBM_AutoMl2021_3339,0.720878091,0.822701766,0.157594563,0.198169023,0.333373155,0.138328947,0.718109216,0.473594306,automl\lightGBM_AutoMl2023_3339
2214,0.95,11,14,0.6,0.3,7,15,0.724501593,0.799981005,0.154375942,0.147483221,0.264509646,0.102943619,0.604064913,0.509332448,automl\lightGBM_AutoMl2021_2214,0.757503933,0.838127209,0.124513397,0.13278328,0.221180717,0.109307096,0.645370171,0.540003612,automl\lightGBM_AutoMl2023_2214
2256,0.95,11,14,0.7,0.3,7,15,0.724501593,0.799981005,0.154375942,0.147483221,0.264509646,0.102943619,0.604064913,0.509332448,automl\lightGBM_AutoMl2021_2256,0.757503933,0.838127209,0.124513397,0.13278328,0.221180717,0.109307096,0.645370171,0.540003612,automl\lightGBM_AutoMl2023_2256
2298,0.95,11,14,0.8,0.3,7,15,0.724501593,0.799981005,0.154375942,0.147483221,0.264509646,0.102943619,0.604064913,0.509332448,automl\lightGBM_AutoMl2021_2298,0.757503933,0.838127209,0.124513397,0.13278328,0.221180717,0.109307096,0.645370171,0.540003612,automl\lightGBM_AutoMl2023_2298
2340,0.95,11,14,1,0.3,7,15,0.724501593,0.799981005,0.154375942,0.147483221,0.264509646,0.102943619,0.604064913,0.509332448,automl\lightGBM_AutoMl2021_2340,0.757503933,0.838127209,0.124513397,0.13278328,0.221180717,0.109307096,0.645370171,0.540003612,automl\lightGBM_AutoMl2023_2340
2365,0.95,11,19,0.6,0.5,8,60,0.724177477,0.790266348,0.169602874,0.147358174,0.298478622,0.0685257,0.672916338,0.497321844,automl\lightGBM_AutoMl2021_2365,0.757086368,0.851739344,0.125791617,0.137596924,0.265841257,0.095599429,0.69350313,0.526505531,automl\lightGBM_AutoMl2023_2365
2407,0.95,11,19,0.7,0.5,8,60,0.724177477,0.790266348,0.169602874,0.147358174,0.298478622,0.0685257,0.672916338,0.497321844,automl\lightGBM_AutoMl2021_2407,0.757086368,0.851739344,0.125791617,0.137596924,0.265841257,0.095599429,0.69350313,0.526505531,automl\lightGBM_AutoMl2023_2407
2449,0.95,11,19,0.8,0.5,8,60,0.724177477,0.790266348,0.169602874,0.147358174,0.298478622,0.0685257,0.672916338,0.497321844,automl\lightGBM_AutoMl2021_2449,0.757086368,0.851739344,0.125791617,0.137596924,0.265841257,0.095599429,0.69350313,0.526505531,automl\lightGBM_AutoMl2023_2449
2491,0.95,11,19,1,0.5,8,60,0.724177477,0.790266348,0.169602874,0.147358174,0.298478622,0.0685257,0.672916338,0.497321844,automl\lightGBM_AutoMl2021_2491,0.757086368,0.851739344,0.125791617,0.137596924,0.265841257,0.095599429,0.69350313,0.526505531,automl\lightGBM_AutoMl2023_2491
1197,0.95,10,12,0.6,0.3,4,15,0.724159724,0.806146142,0.164432187,0.163718817,0.297241715,0.09948659,0.659839294,0.504365629,automl\lightGBM_AutoMl2021_1197,0.790251666,0.865504418,0.118267066,0.145481202,0.166699857,0.140026416,0.706453702,0.6,automl\lightGBM_AutoMl2023_1197
1239,0.95,10,12,0.7,0.3,4,15,0.724159724,0.806146142,0.164432187,0.163718817,0.297241715,0.09948659,0.659839294,0.504365629,automl\lightGBM_AutoMl2021_1239,0.790251666,0.865504418,0.118267066,0.145481202,0.166699857,0.140026416,0.706453702,0.6,automl\lightGBM_AutoMl2023_1239
1281,0.95,10,12,0.8,0.3,4,15,0.724159724,0.806146142,0.164432187,0.163718817,0.297241715,0.09948659,0.659839294,0.504365629,automl\lightGBM_AutoMl2021_1281,0.790251666,0.865504418,0.118267066,0.145481202,0.166699857,0.140026416,0.706453702,0.6,automl\lightGBM_AutoMl2023_1281
1323,0.95,10,12,1,0.3,4,15,0.724159724,0.806146142,0.164432187,0.163718817,0.297241715,0.09948659,0.659839294,0.504365629,automl\lightGBM_AutoMl2021_1323,0.790251666,0.865504418,0.118267066,0.145481202,0.166699857,0.140026416,0.706453702,0.6,automl\lightGBM_AutoMl2023_1323
1020,0.95,10,8,0.6,0.5,8,15,0.724010706,0.791188384,0.169153508,0.158843548,0.281339182,0.098958333,0.660627068,0.501585023,automl\lightGBM_AutoMl2021_1020,0.768325476,0.853604309,0.132908377,0.155720988,0.258993922,0.119946704,0.749622275,0.554349561,automl\lightGBM_AutoMl2023_1020
1023,0.95,10,8,0.6,0.5,9,15,0.724010706,0.791188384,0.169153508,0.158843548,0.281339182,0.098958333,0.660627068,0.501585023,automl\lightGBM_AutoMl2021_1023,0.768325476,0.853604309,0.132908377,0.155720988,0.258993922,0.119946704,0.749622275,0.554349561,automl\lightGBM_AutoMl2023_1023
1026,0.95,10,8,0.6,0.5,11,15,0.724010706,0.791188384,0.169153508,0.158843548,0.281339182,0.098958333,0.660627068,0.501585023,automl\lightGBM_AutoMl2021_1026,0.768325476,0.853604309,0.132908377,0.155720988,0.258993922,0.119946704,0.749622275,0.554349561,automl\lightGBM_AutoMl2023_1026
1062,0.95,10,8,0.7,0.5,8,15,0.724010706,0.791188384,0.169153508,0.158843548,0.281339182,0.098958333,0.660627068,0.501585023,automl\lightGBM_AutoMl2021_1062,0.768325476,0.853604309,0.132908377,0.155720988,0.258993922,0.119946704,0.749622275,0.554349561,automl\lightGBM_AutoMl2023_1062
1065,0.95,10,8,0.7,0.5,9,15,0.724010706,0.791188384,0.169153508,0.158843548,0.281339182,0.098958333,0.660627068,0.501585023,automl\lightGBM_AutoMl2021_1065,0.768325476,0.853604309,0.132908377,0.155720988,0.258993922,0.119946704,0.749622275,0.554349561,automl\lightGBM_AutoMl2023_1065
1068,0.95,10,8,0.7,0.5,11,15,0.724010706,0.791188384,0.169153508,0.158843548,0.281339182,0.098958333,0.660627068,0.501585023,automl\lightGBM_AutoMl2021_1068,0.768325476,0.853604309,0.132908377,0.155720988,0.258993922,0.119946704,0.749622275,0.554349561,automl\lightGBM_AutoMl2023_1068
1104,0.95,10,8,0.8,0.5,8,15,0.724010706,0.791188384,0.169153508,0.158843548,0.281339182,0.098958333,0.660627068,0.501585023,automl\lightGBM_AutoMl2021_1104,0.768325476,0.853604309,0.132908377,0.155720988,0.258993922,0.119946704,0.749622275,0.554349561,automl\lightGBM_AutoMl2023_1104
1107,0.95,10,8,0.8,0.5,9,15,0.724010706,0.791188384,0.169153508,0.158843548,0.281339182,0.098958333,0.660627068,0.501585023,automl\lightGBM_AutoMl2021_1107,0.768325476,0.853604309,0.132908377,0.155720988,0.258993922,0.119946704,0.749622275,0.554349561,automl\lightGBM_AutoMl2023_1107
1110,0.95,10,8,0.8,0.5,11,15,0.724010706,0.791188384,0.169153508,0.158843548,0.281339182,0.098958333,0.660627068,0.501585023,automl\lightGBM_AutoMl2021_1110,0.768325476,0.853604309,0.132908377,0.155720988,0.258993922,0.119946704,0.749622275,0.554349561,automl\lightGBM_AutoMl2023_1110
1146,0.95,10,8,1,0.5,8,15,0.724010706,0.791188384,0.169153508,0.158843548,0.281339182,0.098958333,0.660627068,0.501585023,automl\lightGBM_AutoMl2021_1146,0.768325476,0.853604309,0.132908377,0.155720988,0.258993922,0.119946704,0.749622275,0.554349561,automl\lightGBM_AutoMl2023_1146
1149,0.95,10,8,1,0.5,9,15,0.724010706,0.791188384,0.169153508,0.158843548,0.281339182,0.098958333,0.660627068,0.501585023,automl\lightGBM_AutoMl2021_1149,0.768325476,0.853604309,0.132908377,0.155720988,0.258993922,0.119946704,0.749622275,0.554349561,automl\lightGBM_AutoMl2023_1149
1152,0.95,10,8,1,0.5,11,15,0.724010706,0.791188384,0.169153508,0.158843548,0.281339182,0.098958333,0.660627068,0.501585023,automl\lightGBM_AutoMl2021_1152,0.768325476,0.853604309,0.132908377,0.155720988,0.258993922,0.119946704,0.749622275,0.554349561,automl\lightGBM_AutoMl2023_1152
3056,0.95,13,14,0.6,0.3,7,100,0.723835843,0.80344215,0.201942185,0.226296378,0.360412926,0.112752835,0.825271782,0.502952614,automl\lightGBM_AutoMl2021_3056,0.747577762,0.847864608,0.144229029,0.182397211,0.30479024,0.130001628,0.759982733,0.509035709,automl\lightGBM_AutoMl2023_3056
3098,0.95,13,14,0.7,0.3,7,100,0.723835843,0.80344215,0.201942185,0.226296378,0.360412926,0.112752835,0.825271782,0.502952614,automl\lightGBM_AutoMl2021_3098,0.747577762,0.847864608,0.144229029,0.182397211,0.30479024,0.130001628,0.759982733,0.509035709,automl\lightGBM_AutoMl2023_3098
3140,0.95,13,14,0.8,0.3,7,100,0.723835843,0.80344215,0.201942185,0.226296378,0.360412926,0.112752835,0.825271782,0.502952614,automl\lightGBM_AutoMl2021_3140,0.747577762,0.847864608,0.144229029,0.182397211,0.30479024,0.130001628,0.759982733,0.509035709,automl\lightGBM_AutoMl2023_3140
3182,0.95,13,14,1,0.3,7,100,0.723835843,0.80344215,0.201942185,0.226296378,0.360412926,0.112752835,0.825271782,0.502952614,automl\lightGBM_AutoMl2021_3182,0.747577762,0.847864608,0.144229029,0.182397211,0.30479024,0.130001628,0.759982733,0.509035709,automl\lightGBM_AutoMl2023_3182
1705,0.95,11,4,0.6,0.3,5,60,0.723763602,0.801123447,0.167678111,0.125756616,0.332185241,0.040027555,0.64376871,0.523309426,automl\lightGBM_AutoMl2021_1705,0.735298797,0.833661243,0.151699153,0.173234183,0.354933867,0.102291053,0.740341032,0.517657712,automl\lightGBM_AutoMl2023_1705
1747,0.95,11,4,0.7,0.3,5,60,0.723763602,0.801123447,0.167678111,0.125756616,0.332185241,0.040027555,0.64376871,0.523309426,automl\lightGBM_AutoMl2021_1747,0.735298797,0.833661243,0.151699153,0.173234183,0.354933867,0.102291053,0.740341032,0.517657712,automl\lightGBM_AutoMl2023_1747
1789,0.95,11,4,0.8,0.3,5,60,0.723763602,0.801123447,0.167678111,0.125756616,0.332185241,0.040027555,0.64376871,0.523309426,automl\lightGBM_AutoMl2021_1789,0.735298797,0.833661243,0.151699153,0.173234183,0.354933867,0.102291053,0.740341032,0.517657712,automl\lightGBM_AutoMl2023_1789
1831,0.95,11,4,1,0.3,5,60,0.723763602,0.801123447,0.167678111,0.125756616,0.332185241,0.040027555,0.64376871,0.523309426,automl\lightGBM_AutoMl2021_1831,0.735298797,0.833661243,0.151699153,0.173234183,0.354933867,0.102291053,0.740341032,0.517657712,automl\lightGBM_AutoMl2023_1831
1872,0.95,11,8,0.6,0.3,5,15,0.723722778,0.804459974,0.164783072,0.168614664,0.301499206,0.106409184,0.661414842,0.511358792,automl\lightGBM_AutoMl2021_1872,0.744956997,0.842487647,0.14922313,0.188134489,0.312139714,0.135958619,0.762141161,0.514610508,automl\lightGBM_AutoMl2023_1872
1914,0.95,11,8,0.7,0.3,5,15,0.723722778,0.804459974,0.164783072,0.168614664,0.301499206,0.106409184,0.661414842,0.511358792,automl\lightGBM_AutoMl2021_1914,0.744956997,0.842487647,0.14922313,0.188134489,0.312139714,0.135958619,0.762141161,0.514610508,automl\lightGBM_AutoMl2023_1914
1956,0.95,11,8,0.8,0.3,5,15,0.723722778,0.804459974,0.164783072,0.168614664,0.301499206,0.106409184,0.661414842,0.511358792,automl\lightGBM_AutoMl2021_1956,0.744956997,0.842487647,0.14922313,0.188134489,0.312139714,0.135958619,0.762141161,0.514610508,automl\lightGBM_AutoMl2023_1956
1998,0.95,11,8,1,0.3,5,15,0.723722778,0.804459974,0.164783072,0.168614664,0.301499206,0.106409184,0.661414842,0.511358792,automl\lightGBM_AutoMl2021_1998,0.744956997,0.842487647,0.14922313,0.188134489,0.312139714,0.135958619,0.762141161,0.514610508,automl\lightGBM_AutoMl2023_1998
3051,0.95,13,14,0.6,0.3,6,15,0.723135841,0.779847048,0.149003279,0.123523173,0.22577296,0.090942392,0.554120057,0.503147353,automl\lightGBM_AutoMl2021_3051,0.794368723,0.876351994,0.103137074,0.110243044,0.156768953,0.099996024,0.659399957,0.600609456,automl\lightGBM_AutoMl2023_3051
3093,0.95,13,14,0.7,0.3,6,15,0.723135841,0.779847048,0.149003279,0.123523173,0.22577296,0.090942392,0.554120057,0.503147353,automl\lightGBM_AutoMl2021_3093,0.794368723,0.876351994,0.103137074,0.110243044,0.156768953,0.099996024,0.659399957,0.600609456,automl\lightGBM_AutoMl2023_3093
3135,0.95,13,14,0.8,0.3,6,15,0.723135841,0.779847048,0.149003279,0.123523173,0.22577296,0.090942392,0.554120057,0.503147353,automl\lightGBM_AutoMl2021_3135,0.794368723,0.876351994,0.103137074,0.110243044,0.156768953,0.099996024,0.659399957,0.600609456,automl\lightGBM_AutoMl2023_3135
3177,0.95,13,14,1,0.3,6,15,0.723135841,0.779847048,0.149003279,0.123523173,0.22577296,0.090942392,0.554120057,0.503147353,automl\lightGBM_AutoMl2021_3177,0.794368723,0.876351994,0.103137074,0.110243044,0.156768953,0.099996024,0.659399957,0.600609456,automl\lightGBM_AutoMl2023_3177
1687,0.95,11,4,0.6,0.5,6,60,0.72312284,0.810658637,0.163586773,0.138058756,0.329865017,0.06293506,0.632582322,0.527006629,automl\lightGBM_AutoMl2021_1687,0.8068687,0.881189766,0.112710853,0.126852154,0.229071811,0.099147998,0.781135333,0.647521918,automl\lightGBM_AutoMl2023_1687
1729,0.95,11,4,0.7,0.5,6,60,0.72312284,0.810658637,0.163586773,0.138058756,0.329865017,0.06293506,0.632582322,0.527006629,automl\lightGBM_AutoMl2021_1729,0.8068687,0.881189766,0.112710853,0.126852154,0.229071811,0.099147998,0.781135333,0.647521918,automl\lightGBM_AutoMl2023_1729
1771,0.95,11,4,0.8,0.5,6,60,0.72312284,0.810658637,0.163586773,0.138058756,0.329865017,0.06293506,0.632582322,0.527006629,automl\lightGBM_AutoMl2021_1771,0.8068687,0.881189766,0.112710853,0.126852154,0.229071811,0.099147998,0.781135333,0.647521918,automl\lightGBM_AutoMl2023_1771
1813,0.95,11,4,1,0.5,6,60,0.72312284,0.810658637,0.163586773,0.138058756,0.329865017,0.06293506,0.632582322,0.527006629,automl\lightGBM_AutoMl2021_1813,0.8068687,0.881189766,0.112710853,0.126852154,0.229071811,0.099147998,0.781135333,0.647521918,automl\lightGBM_AutoMl2023_1813
