,learning_rate,max_depth,min_child_weight,subsample,colsample_bytree,colsample_bylevel,colsample_bynode,评分,AUC,MSE,拟合曲线偏差度,正偏差度,负偏差度,recall,f1,16
80,0.15,4,1.5,0.5,0.5,1,1,0.818926043,0.887738561,0.113089075,0.117335667,0.096664489,0.123206407,0.716939891,0.635967038,automl\Xgboost_AutoMl_80
728,0.2,6,1.5,0.5,0.5,1,1,0.818829222,0.900332753,0.102706138,0.09826836,0.095622862,0.098937358,0.677504554,0.631735383,automl\Xgboost_AutoMl_728
836,0.2,7,1.5,0.5,0.5,1,1,0.818265011,0.898777456,0.108306078,0.11186057,0.118834042,0.109772267,0.723041894,0.626771405,automl\Xgboost_AutoMl_836
72,0.15,4,1.5,0.5,0.5,0.5,0.5,0.818140492,0.929162299,0.089661038,0.124881186,0.155800038,0.118531063,0.669307832,0.68071508,automl\Xgboost_AutoMl_72
225,0.15,6,0.8,0.5,0.3,0.5,0.5,0.818136073,0.927068499,0.088550115,0.108277673,0.135441521,0.103201048,0.638979964,0.675037283,automl\Xgboost_AutoMl_225
226,0.15,6,0.8,0.5,0.3,0.5,0.8,0.818136073,0.927068499,0.088550115,0.108277673,0.135441521,0.103201048,0.638979964,0.675037283,automl\Xgboost_AutoMl_226
134,0.15,5,0.8,1,0.5,1,1,0.817899738,0.88166542,0.11445822,0.124797694,0.084464605,0.135301945,0.702550091,0.646903434,automl\Xgboost_AutoMl_134
192,0.15,5,1.5,0.5,0.3,0.8,0.5,0.817876725,0.906592772,0.106391022,0.128334029,0.117017804,0.130977776,0.68852459,0.66388584,automl\Xgboost_AutoMl_192
1199,0.3,7,0.8,0.5,0.3,0.5,1,0.817746738,0.905557662,0.110462869,0.122759385,0.193672566,0.095014743,0.806375228,0.621442358,automl\Xgboost_AutoMl_1199
1203,0.3,7,0.8,0.5,0.3,1,0.5,0.817746738,0.905557662,0.110462869,0.122759385,0.193672566,0.095014743,0.806375228,0.621442358,automl\Xgboost_AutoMl_1203
153,0.15,5,1.1,0.5,0.3,0.5,0.5,0.817680805,0.923005572,0.092158757,0.11183488,0.132475478,0.107843128,0.646174863,0.673373511,automl\Xgboost_AutoMl_153
154,0.15,5,1.1,0.5,0.3,0.5,0.8,0.817680805,0.923005572,0.092158757,0.11183488,0.132475478,0.107843128,0.646174863,0.673373511,automl\Xgboost_AutoMl_154
1263,0.3,7,1.5,0.5,0.5,0.8,0.5,0.817289429,0.913182261,0.092315975,0.090521338,0.11611867,0.085280862,0.638888889,0.650621406,automl\Xgboost_AutoMl_1263
1064,0.3,5,1.5,1,0.5,0.5,1,0.817282477,0.893889819,0.117566148,0.13947529,0.141527446,0.138770492,0.775409836,0.632964092,automl\Xgboost_AutoMl_1064
1068,0.3,5,1.5,1,0.5,1,0.5,0.817282477,0.893889819,0.117566148,0.13947529,0.141527446,0.138770492,0.775409836,0.632964092,automl\Xgboost_AutoMl_1068
308,0.15,6,1.5,1,0.5,0.5,1,0.817240422,0.883664799,0.122510085,0.141951928,0.094638528,0.155703954,0.734153005,0.644725266,automl\Xgboost_AutoMl_308
312,0.15,6,1.5,1,0.5,1,0.5,0.817240422,0.883664799,0.122510085,0.141951928,0.094638528,0.155703954,0.734153005,0.644725266,automl\Xgboost_AutoMl_312
467,0.2,4,0.8,1,0.3,1,1,0.817174071,0.886563767,0.122085817,0.139901577,0.11861485,0.147062011,0.766029144,0.631053757,automl\Xgboost_AutoMl_467
1048,0.3,5,1.5,0.5,0.5,0.8,0.8,0.817038098,0.886089375,0.105698348,0.08936932,0.064555725,0.095152445,0.649180328,0.626582278,automl\Xgboost_AutoMl_1048
117,0.15,5,0.8,0.5,0.3,0.5,0.5,0.816993772,0.928212027,0.089426583,0.115807135,0.151800286,0.109082854,0.64708561,0.683698999,automl\Xgboost_AutoMl_117
118,0.15,5,0.8,0.5,0.3,0.5,0.8,0.816993772,0.928212027,0.089426583,0.115807135,0.151800286,0.109082854,0.64708561,0.683698999,automl\Xgboost_AutoMl_118
274,0.15,6,1.1,1,0.5,0.8,0.8,0.8169519,0.899936332,0.124388723,0.158213449,0.17094647,0.153019034,0.828506375,0.626817336,automl\Xgboost_AutoMl_274
922,0.3,4,1.1,1,0.5,0.8,0.8,0.816728807,0.886879163,0.119964586,0.139226422,0.103551107,0.149966055,0.737978142,0.63825765,automl\Xgboost_AutoMl_922
1156,0.3,6,1.5,0.5,0.5,0.8,0.8,0.816636007,0.892932852,0.107008708,0.100612537,0.112464062,0.09731254,0.700364299,0.626604196,automl\Xgboost_AutoMl_1156
1052,0.3,5,1.5,0.5,0.5,1,1,0.816552162,0.898143959,0.100041325,0.087812691,0.079067766,0.089696355,0.634881603,0.633209192,automl\Xgboost_AutoMl_1052
674,0.2,6,0.8,1,0.5,1,1,0.816140588,0.891495381,0.111911391,0.120450531,0.120409225,0.120462444,0.721948998,0.636170298,automl\Xgboost_AutoMl_674
595,0.2,5,1.1,1,0.5,0.5,0.8,0.816093102,0.875387523,0.1251576,0.139486529,0.098447205,0.151929193,0.743351548,0.640910876,automl\Xgboost_AutoMl_595
575,0.2,5,0.8,1,0.3,1,1,0.816090083,0.887869627,0.112973551,0.116707877,0.1236005,0.114635369,0.730145719,0.631807077,automl\Xgboost_AutoMl_575
1229,0.3,7,1.1,0.5,0.5,0.8,1,0.815901463,0.895236895,0.114415543,0.127094506,0.168295352,0.113403782,0.771220401,0.638756883,automl\Xgboost_AutoMl_1229
1231,0.3,7,1.1,0.5,0.5,1,0.8,0.815901463,0.895236895,0.114415543,0.127094506,0.168295352,0.113403782,0.771220401,0.638756883,automl\Xgboost_AutoMl_1231
5,0.15,4,0.8,0.5,0.5,0.8,1,0.815896442,0.889931168,0.108227415,0.109428888,0.070536588,0.117999902,0.650728597,0.642911774,automl\Xgboost_AutoMl_5
7,0.15,4,0.8,0.5,0.5,1,0.8,0.815896442,0.889931168,0.108227415,0.109428888,0.070536588,0.117999902,0.650728597,0.642911774,automl\Xgboost_AutoMl_7
1080,0.3,6,0.8,0.5,0.5,0.5,0.5,0.815736609,0.88307557,0.120960073,0.128055457,0.10610469,0.134947257,0.738979964,0.62748434,automl\Xgboost_AutoMl_1080
948,0.3,4,1.5,0.5,0.3,0.8,0.5,0.815622774,0.90437864,0.107853231,0.132520632,0.121971481,0.135008929,0.689526412,0.662176936,automl\Xgboost_AutoMl_948
553,0.2,5,0.8,0.5,0.3,0.8,0.8,0.815420731,0.889267415,0.125055739,0.147863749,0.133344607,0.15299435,0.780418944,0.629102122,automl\Xgboost_AutoMl_553
813,0.2,7,1.1,1,0.5,0.8,0.5,0.81503148,0.89017217,0.11791124,0.138979159,0.133326632,0.140760135,0.752367942,0.637865802,automl\Xgboost_AutoMl_813
920,0.3,4,1.1,1,0.5,0.5,1,0.814995359,0.889291601,0.120401315,0.140882599,0.117986488,0.147742259,0.739253188,0.640697766,automl\Xgboost_AutoMl_920
924,0.3,4,1.1,1,0.5,1,0.5,0.814995359,0.889291601,0.120401315,0.140882599,0.117986488,0.147742259,0.739253188,0.640697766,automl\Xgboost_AutoMl_924
743,0.2,6,1.5,1,0.5,0.8,1,0.814625034,0.880481961,0.124792269,0.144089785,0.118344733,0.152195001,0.754553734,0.639941297,automl\Xgboost_AutoMl_743
745,0.2,6,1.5,1,0.5,1,0.8,0.814625034,0.880481961,0.124792269,0.144089785,0.118344733,0.152195001,0.754553734,0.639941297,automl\Xgboost_AutoMl_745
1137,0.3,6,1.1,1,0.5,0.8,0.5,0.814408205,0.893841687,0.121415693,0.149087216,0.145253899,0.150359251,0.770127505,0.638236848,automl\Xgboost_AutoMl_1137
940,0.3,4,1.5,0.5,0.5,0.8,0.8,0.814283237,0.894671085,0.108224617,0.111371664,0.110474355,0.111601775,0.6856102,0.635488773,automl\Xgboost_AutoMl_940
621,0.2,5,1.5,0.5,0.3,0.5,0.5,0.814012162,0.911174195,0.096490649,0.102480653,0.121822612,0.098665949,0.636065574,0.657627119,automl\Xgboost_AutoMl_621
622,0.2,5,1.5,0.5,0.3,0.5,0.8,0.814012162,0.911174195,0.096490649,0.102480653,0.121822612,0.098665949,0.636065574,0.657627119,automl\Xgboost_AutoMl_622
1268,0.3,7,1.5,0.5,0.5,1,1,0.813899966,0.900200129,0.108726189,0.113873992,0.173847631,0.093797951,0.755737705,0.623909774,automl\Xgboost_AutoMl_1268
765,0.2,7,0.8,0.5,0.3,0.5,0.5,0.813873379,0.920526281,0.088166286,0.092161459,0.114813134,0.088152673,0.604918033,0.65293684,automl\Xgboost_AutoMl_765
766,0.2,7,0.8,0.5,0.3,0.5,0.8,0.813873379,0.920526281,0.088166286,0.092161459,0.114813134,0.088152673,0.604918033,0.65293684,automl\Xgboost_AutoMl_766
129,0.15,5,0.8,1,0.5,0.8,0.5,0.813766515,0.890747998,0.117261091,0.132231624,0.093640155,0.142838867,0.70273224,0.632251721,automl\Xgboost_AutoMl_129
311,0.15,6,1.5,1,0.5,0.8,1,0.8136788,0.885382779,0.113252058,0.125417456,0.101311274,0.132027558,0.703278689,0.633392117,automl\Xgboost_AutoMl_311
313,0.15,6,1.5,1,0.5,1,0.8,0.8136788,0.885382779,0.113252058,0.125417456,0.101311274,0.132027558,0.703278689,0.633392117,automl\Xgboost_AutoMl_313
653,0.2,6,0.8,0.5,0.5,0.8,1,0.813541643,0.888606399,0.115540418,0.122470377,0.130424018,0.119892102,0.740801457,0.620276814,automl\Xgboost_AutoMl_653
655,0.2,6,0.8,0.5,0.5,1,0.8,0.813541643,0.888606399,0.115540418,0.122470377,0.130424018,0.119892102,0.740801457,0.620276814,automl\Xgboost_AutoMl_655
1169,0.3,6,1.5,0.5,0.3,1,1,0.813471114,0.889984428,0.109500096,0.107263736,0.133705126,0.099270779,0.719854281,0.621456933,automl\Xgboost_AutoMl_1169
1188,0.3,7,0.8,0.5,0.5,0.5,0.5,0.813314867,0.893349348,0.128277106,0.15613259,0.161797892,0.153791214,0.817668488,0.615078957,automl\Xgboost_AutoMl_1188
81,0.15,4,1.5,0.5,0.3,0.5,0.5,0.813300148,0.909500736,0.097624733,0.095706625,0.089543651,0.096896671,0.613479053,0.639696106,automl\Xgboost_AutoMl_81
82,0.15,4,1.5,0.5,0.3,0.5,0.8,0.813300148,0.909500736,0.097624733,0.095706625,0.089543651,0.096896671,0.613479053,0.639696106,automl\Xgboost_AutoMl_82
983,0.3,5,0.8,0.5,0.3,0.5,1,0.813216344,0.896766627,0.11622192,0.134433705,0.175895756,0.118553759,0.792531876,0.616550942,automl\Xgboost_AutoMl_983
987,0.3,5,0.8,0.5,0.3,1,0.5,0.813216344,0.896766627,0.11622192,0.134433705,0.175895756,0.118553759,0.792531876,0.616550942,automl\Xgboost_AutoMl_987
1066,0.3,5,1.5,1,0.5,0.8,0.8,0.813215341,0.880633116,0.113608447,0.117711377,0.099471265,0.122702501,0.699180328,0.630269693,automl\Xgboost_AutoMl_1066
77,0.15,4,1.5,0.5,0.5,0.8,1,0.813200579,0.890107174,0.112666405,0.121024534,0.07700736,0.131481739,0.664025501,0.635769097,automl\Xgboost_AutoMl_77
79,0.15,4,1.5,0.5,0.5,1,0.8,0.813200579,0.890107174,0.112666405,0.121024534,0.07700736,0.131481739,0.664025501,0.635769097,automl\Xgboost_AutoMl_79
1067,0.3,5,1.5,1,0.5,0.8,1,0.812909093,0.88211219,0.11787584,0.12839745,0.127193248,0.128774162,0.739708561,0.629100345,automl\Xgboost_AutoMl_1067
1069,0.3,5,1.5,1,0.5,1,0.8,0.812909093,0.88211219,0.11787584,0.12839745,0.127193248,0.128774162,0.739708561,0.629100345,automl\Xgboost_AutoMl_1069
561,0.2,5,0.8,1,0.5,0.8,0.5,0.812813304,0.883090962,0.121091937,0.135029382,0.116247559,0.140911151,0.738433515,0.627724229,automl\Xgboost_AutoMl_561
792,0.2,7,1.1,0.5,0.5,0.5,0.5,0.812799183,0.88740336,0.115709025,0.115697152,0.05764259,0.130378085,0.661566485,0.616874018,automl\Xgboost_AutoMl_792
716,0.2,6,1.1,1,0.3,0.8,1,0.812746119,0.885499173,0.116437405,0.12304197,0.128787879,0.12123253,0.735519126,0.623725672,automl\Xgboost_AutoMl_716
718,0.2,6,1.1,1,0.3,1,0.8,0.812746119,0.885499173,0.116437405,0.12304197,0.128787879,0.12123253,0.735519126,0.623725672,automl\Xgboost_AutoMl_718
991,0.3,5,0.8,1,0.5,0.5,0.8,0.812675207,0.881856958,0.125868362,0.145865579,0.136921907,0.148985879,0.774772313,0.628077818,automl\Xgboost_AutoMl_991
689,0.2,6,1.1,0.5,0.5,0.8,1,0.812459074,0.88759939,0.113866953,0.117411933,0.115990618,0.117843092,0.716666667,0.61775789,automl\Xgboost_AutoMl_689
691,0.2,6,1.1,0.5,0.5,1,0.8,0.812459074,0.88759939,0.113866953,0.117411933,0.115990618,0.117843092,0.716666667,0.61775789,automl\Xgboost_AutoMl_691
812,0.2,7,1.1,1,0.5,0.5,1,0.812299548,0.883546339,0.115014138,0.122586783,0.101341978,0.128335509,0.697449909,0.631743937,automl\Xgboost_AutoMl_812
816,0.2,7,1.1,1,0.5,1,0.5,0.812299548,0.883546339,0.115014138,0.122586783,0.101341978,0.128335509,0.697449909,0.631743937,automl\Xgboost_AutoMl_816
272,0.15,6,1.1,1,0.5,0.5,1,0.812089347,0.880945644,0.12695958,0.149876369,0.115636654,0.16075403,0.750273224,0.633789814,automl\Xgboost_AutoMl_272
276,0.15,6,1.1,1,0.5,1,0.5,0.812089347,0.880945644,0.12695958,0.149876369,0.115636654,0.16075403,0.750273224,0.633789814,automl\Xgboost_AutoMl_276
12,0.15,4,0.8,0.5,0.3,0.8,0.5,0.811971776,0.904285798,0.106381765,0.124594586,0.10107608,0.129973466,0.658743169,0.640854118,automl\Xgboost_AutoMl_12
45,0.15,4,1.1,0.5,0.3,0.5,0.5,0.811916663,0.913532898,0.095893963,0.100639832,0.103840506,0.100036732,0.612932605,0.645408775,automl\Xgboost_AutoMl_45
46,0.15,4,1.1,0.5,0.3,0.5,0.8,0.811916663,0.913532898,0.095893963,0.100639832,0.103840506,0.100036732,0.612932605,0.645408775,automl\Xgboost_AutoMl_46
189,0.15,5,1.5,0.5,0.3,0.5,0.5,0.811915326,0.916100106,0.095326613,0.110555217,0.131331554,0.106526281,0.633333333,0.6592719,automl\Xgboost_AutoMl_189
190,0.15,5,1.5,0.5,0.3,0.5,0.8,0.811915326,0.916100106,0.095326613,0.110555217,0.131331554,0.106526281,0.633333333,0.6592719,automl\Xgboost_AutoMl_190
549,0.2,5,0.8,0.5,0.3,0.5,0.5,0.811741106,0.912713256,0.095905772,0.103776372,0.118547583,0.100939288,0.623952641,0.652010469,automl\Xgboost_AutoMl_549
550,0.2,5,0.8,0.5,0.3,0.5,0.8,0.811741106,0.912713256,0.095905772,0.103776372,0.118547583,0.100939288,0.623952641,0.652010469,automl\Xgboost_AutoMl_550
638,0.2,5,1.5,1,0.5,1,1,0.811698486,0.881114087,0.120568221,0.133219871,0.130381674,0.134154749,0.749817851,0.623428745,automl\Xgboost_AutoMl_638
1148,0.3,6,1.1,1,0.3,0.8,1,0.811581536,0.888896279,0.118278051,0.132770303,0.139956897,0.130474344,0.74435337,0.62724482,automl\Xgboost_AutoMl_1148
1150,0.3,6,1.1,1,0.3,1,0.8,0.811581536,0.888896279,0.118278051,0.132770303,0.139956897,0.130474344,0.74435337,0.62724482,automl\Xgboost_AutoMl_1150
1098,0.3,6,0.8,1,0.5,0.5,0.5,0.811527597,0.891026834,0.120899134,0.143008413,0.145025881,0.142320198,0.762659381,0.624412795,automl\Xgboost_AutoMl_1098
1004,0.3,5,0.8,1,0.3,0.8,1,0.811063071,0.882422384,0.117959137,0.12699817,0.123521909,0.128035041,0.723861566,0.628573688,automl\Xgboost_AutoMl_1004
1006,0.3,5,0.8,1,0.3,1,0.8,0.811063071,0.882422384,0.117959137,0.12699817,0.123521909,0.128035041,0.723861566,0.628573688,automl\Xgboost_AutoMl_1006
615,0.2,5,1.5,0.5,0.5,0.8,0.5,0.811038827,0.908029347,0.099068739,0.106155069,0.080737026,0.111527988,0.620491803,0.623672647,automl\Xgboost_AutoMl_615
818,0.2,7,1.1,1,0.5,1,1,0.811002668,0.887796564,0.111395228,0.11258309,0.129426438,0.107640028,0.710382514,0.621241687,automl\Xgboost_AutoMl_818
41,0.15,4,1.1,0.5,0.5,0.8,1,0.810947843,0.892543446,0.108879608,0.115904274,0.073234046,0.124899879,0.633606557,0.637554985,automl\Xgboost_AutoMl_41
43,0.15,4,1.1,0.5,0.5,1,0.8,0.810947843,0.892543446,0.108879608,0.115904274,0.073234046,0.124899879,0.633606557,0.637554985,automl\Xgboost_AutoMl_43
657,0.2,6,0.8,0.5,0.3,0.5,0.5,0.810672404,0.918501272,0.090466141,0.102091294,0.147358314,0.093807932,0.622404372,0.663044533,automl\Xgboost_AutoMl_657
658,0.2,6,0.8,0.5,0.3,0.5,0.8,0.810672404,0.918501272,0.090466141,0.102091294,0.147358314,0.093807932,0.622404372,0.663044533,automl\Xgboost_AutoMl_658
333,0.15,7,0.8,0.5,0.3,0.5,0.5,0.810649609,0.919669706,0.091166032,0.108418163,0.150388199,0.10071358,0.62704918,0.667151163,automl\Xgboost_AutoMl_333
334,0.15,7,0.8,0.5,0.3,0.5,0.8,0.810649609,0.919669706,0.091166032,0.108418163,0.150388199,0.10071358,0.62704918,0.667151163,automl\Xgboost_AutoMl_334
1136,0.3,6,1.1,1,0.5,0.5,1,0.810570845,0.896284847,0.114917128,0.133074564,0.149336574,0.127813549,0.742349727,0.62211876,automl\Xgboost_AutoMl_1136
1140,0.3,6,1.1,1,0.5,1,0.5,0.810570845,0.896284847,0.114917128,0.133074564,0.149336574,0.127813549,0.742349727,0.62211876,automl\Xgboost_AutoMl_1140
563,0.2,5,0.8,1,0.5,0.8,1,0.810075886,0.879291593,0.126724152,0.145910536,0.1386992,0.148325546,0.76284153,0.62965608,automl\Xgboost_AutoMl_563
565,0.2,5,0.8,1,0.5,1,0.8,0.810075886,0.879291593,0.126724152,0.145910536,0.1386992,0.148325546,0.76284153,0.62965608,automl\Xgboost_AutoMl_565
1055,0.3,5,1.5,0.5,0.3,0.5,1,0.808871968,0.881600128,0.11681428,0.117664815,0.155851792,0.10438325,0.751730419,0.610232145,automl\Xgboost_AutoMl_1055
1059,0.3,5,1.5,0.5,0.3,1,0.5,0.808871968,0.881600128,0.11681428,0.117664815,0.155851792,0.10438325,0.751730419,0.610232145,automl\Xgboost_AutoMl_1059
886,0.3,4,0.8,1,0.5,0.8,0.8,0.808847044,0.873857852,0.119741404,0.127137054,0.100830407,0.134533262,0.701730419,0.625202856,automl\Xgboost_AutoMl_886
545,0.2,5,0.8,0.5,0.5,0.8,1,0.808746607,0.884337476,0.116507648,0.121047815,0.131294552,0.117590724,0.733515483,0.603476697,automl\Xgboost_AutoMl_545
547,0.2,5,0.8,0.5,0.5,1,0.8,0.808746607,0.884337476,0.116507648,0.121047815,0.131294552,0.117590724,0.733515483,0.603476697,automl\Xgboost_AutoMl_547
688,0.2,6,1.1,0.5,0.5,0.8,0.8,0.808669213,0.891416251,0.113867621,0.119958415,0.135238255,0.115153434,0.719307832,0.610355487,automl\Xgboost_AutoMl_688
811,0.2,7,1.1,1,0.5,0.5,0.8,0.808338681,0.882768033,0.121292745,0.133251983,0.133999681,0.133000086,0.743624772,0.612183693,automl\Xgboost_AutoMl_811
48,0.15,4,1.1,0.5,0.3,0.8,0.5,0.80830987,0.911161067,0.102136923,0.124147426,0.132064329,0.122448124,0.648907104,0.648139725,automl\Xgboost_AutoMl_48
1277,0.3,7,1.5,0.5,0.3,1,1,0.808293213,0.893496701,0.11236383,0.111301821,0.194562196,0.079361976,0.773315118,0.601175304,automl\Xgboost_AutoMl_1277
1157,0.3,6,1.5,0.5,0.5,0.8,1,0.80808648,0.889836191,0.113679996,0.118051765,0.159592735,0.104741992,0.733060109,0.616947074,automl\Xgboost_AutoMl_1157
1159,0.3,6,1.5,0.5,0.5,1,0.8,0.80808648,0.889836191,0.113679996,0.118051765,0.159592735,0.104741992,0.733060109,0.616947074,automl\Xgboost_AutoMl_1159
1155,0.3,6,1.5,0.5,0.5,0.8,0.5,0.807974503,0.894815952,0.103440891,0.089572429,0.079914828,0.091585498,0.609653916,0.616305299,automl\Xgboost_AutoMl_1155
297,0.15,6,1.5,0.5,0.3,0.5,0.5,0.807742148,0.922739622,0.090261582,0.106916926,0.150981621,0.09891094,0.614936248,0.656937147,automl\Xgboost_AutoMl_297
298,0.15,6,1.5,0.5,0.3,0.5,0.8,0.807742148,0.922739622,0.090261582,0.106916926,0.150981621,0.09891094,0.614936248,0.656937147,automl\Xgboost_AutoMl_298
437,0.2,4,0.8,0.5,0.5,0.8,1,0.807722605,0.879666444,0.114279561,0.118363251,0.089431846,0.125390134,0.661384335,0.627359509,automl\Xgboost_AutoMl_437
439,0.2,4,0.8,0.5,0.5,1,0.8,0.807722605,0.879666444,0.114279561,0.118363251,0.089431846,0.125390134,0.661384335,0.627359509,automl\Xgboost_AutoMl_439
180,0.15,5,1.5,0.5,0.5,0.5,0.5,0.807205108,0.910811211,0.102912088,0.124503067,0.113186735,0.126807974,0.630054645,0.642966681,automl\Xgboost_AutoMl_180
1019,0.3,5,1.1,0.5,0.3,0.5,1,0.807149319,0.897961187,0.123630416,0.148847179,0.215055435,0.119113541,0.830327869,0.602139885,automl\Xgboost_AutoMl_1019
1023,0.3,5,1.1,0.5,0.3,1,0.5,0.807149319,0.897961187,0.123630416,0.148847179,0.215055435,0.119113541,0.830327869,0.602139885,automl\Xgboost_AutoMl_1023
1237,0.3,7,1.1,0.5,0.3,0.8,0.8,0.806639381,0.895802472,0.113542388,0.12057336,0.203799343,0.089204231,0.774863388,0.607085519,automl\Xgboost_AutoMl_1237
1079,0.3,5,1.5,1,0.3,1,1,0.806420978,0.886691303,0.114661212,0.121035773,0.148172345,0.112339665,0.725318761,0.610385131,automl\Xgboost_AutoMl_1079
416,0.15,7,1.5,1,0.5,0.5,1,0.80633166,0.885634469,0.13048517,0.163580168,0.164080126,0.163389451,0.792714026,0.617786926,automl\Xgboost_AutoMl_416
420,0.15,7,1.5,1,0.5,1,0.5,0.80633166,0.885634469,0.13048517,0.163580168,0.164080126,0.163389451,0.792714026,0.617786926,automl\Xgboost_AutoMl_420
1256,0.3,7,1.1,1,0.3,0.8,1,0.806260532,0.879481814,0.114920431,0.113456536,0.133524476,0.10747572,0.706375228,0.613607595,automl\Xgboost_AutoMl_1256
1258,0.3,7,1.1,1,0.3,1,0.8,0.806260532,0.879481814,0.114920431,0.113456536,0.133524476,0.10747572,0.706375228,0.613607595,automl\Xgboost_AutoMl_1258
405,0.15,7,1.5,0.5,0.3,0.5,0.5,0.806164815,0.92391256,0.088305536,0.105632446,0.160877499,0.095747128,0.611111111,0.656780698,automl\Xgboost_AutoMl_405
406,0.15,7,1.5,0.5,0.3,0.5,0.8,0.806164815,0.92391256,0.088305536,0.105632446,0.160877499,0.095747128,0.611111111,0.656780698,automl\Xgboost_AutoMl_406
850,0.2,7,1.5,1,0.5,0.8,0.8,0.80607754,0.877574252,0.125510681,0.144773771,0.145472815,0.144536175,0.755282332,0.619365921,automl\Xgboost_AutoMl_850
20,0.15,4,0.8,1,0.5,0.5,1,0.806051087,0.88063071,0.126756071,0.146172249,0.097207476,0.15980367,0.699726776,0.626084831,automl\Xgboost_AutoMl_20
24,0.15,4,0.8,1,0.5,1,0.5,0.806051087,0.88063071,0.126756071,0.146172249,0.097207476,0.15980367,0.699726776,0.626084831,automl\Xgboost_AutoMl_24
476,0.2,4,1.1,0.5,0.5,1,1,0.805708664,0.872456023,0.113923323,0.104206673,0.07464962,0.111251118,0.641347905,0.613227674,automl\Xgboost_AutoMl_476
742,0.2,6,1.5,1,0.5,0.8,0.8,0.805700509,0.883043874,0.128582594,0.159184837,0.168066549,0.155835563,0.788979964,0.618013198,automl\Xgboost_AutoMl_742
40,0.15,4,1.1,0.5,0.5,0.8,0.8,0.805066097,0.92589557,0.088139749,0.099188369,0.108874016,0.097439676,0.579781421,0.620921726,automl\Xgboost_AutoMl_40
596,0.2,5,1.1,1,0.5,0.5,1,0.804929367,0.879988103,0.131759527,0.157903568,0.156557887,0.158403431,0.780418944,0.61539014,automl\Xgboost_AutoMl_596
600,0.2,5,1.1,1,0.5,1,0.5,0.804929367,0.879988103,0.131759527,0.157903568,0.156557887,0.158403431,0.780418944,0.61539014,automl\Xgboost_AutoMl_600
488,0.2,4,1.1,1,0.5,0.5,1,0.804779112,0.893646076,0.13665882,0.17735381,0.190354065,0.171533008,0.833879781,0.605515508,automl\Xgboost_AutoMl_488
492,0.2,4,1.1,1,0.5,1,0.5,0.804779112,0.893646076,0.13665882,0.17735381,0.190354065,0.171533008,0.833879781,0.605515508,automl\Xgboost_AutoMl_492
242,0.15,6,0.8,1,0.5,1,1,0.804581645,0.874942332,0.116434633,0.119507241,0.106867653,0.123098969,0.686520947,0.60883612,automl\Xgboost_AutoMl_242
170,0.15,5,1.1,1,0.5,1,1,0.804525503,0.870812769,0.119813256,0.125394175,0.092906836,0.134151413,0.678688525,0.615765989,automl\Xgboost_AutoMl_170
261,0.15,6,1.1,0.5,0.3,0.5,0.5,0.804512682,0.917312744,0.091882704,0.101205003,0.13379338,0.095437667,0.594717668,0.641926763,automl\Xgboost_AutoMl_261
262,0.15,6,1.1,0.5,0.3,0.5,0.8,0.804512682,0.917312744,0.091882704,0.101205003,0.13379338,0.095437667,0.594717668,0.641926763,automl\Xgboost_AutoMl_262
985,0.3,5,0.8,0.5,0.3,0.8,0.8,0.804344206,0.889318742,0.124373561,0.14947256,0.176661875,0.138940123,0.781967213,0.605287275,automl\Xgboost_AutoMl_985
1246,0.3,7,1.1,1,0.5,0.8,0.8,0.80416852,0.891428194,0.127904781,0.160737452,0.213133326,0.138271088,0.824863388,0.610495096,automl\Xgboost_AutoMl_1246
386,0.15,7,1.1,1,0.5,1,1,0.804123532,0.872276176,0.121508157,0.13086285,0.124442556,0.132848104,0.716666667,0.612611911,automl\Xgboost_AutoMl_386
992,0.3,5,0.8,1,0.5,0.5,1,0.803708473,0.870645168,0.118078485,0.119076138,0.116551593,0.119753778,0.683788707,0.621523179,automl\Xgboost_AutoMl_992
996,0.3,5,0.8,1,0.5,1,0.5,0.803708473,0.870645168,0.118078485,0.119076138,0.116551593,0.119753778,0.683788707,0.621523179,automl\Xgboost_AutoMl_996
995,0.3,5,0.8,1,0.5,0.8,1,0.803688897,0.873004805,0.115989583,0.117421566,0.128695175,0.11411852,0.699271403,0.611963496,automl\Xgboost_AutoMl_995
997,0.3,5,0.8,1,0.5,1,0.8,0.803688897,0.873004805,0.115989583,0.117421566,0.128695175,0.11411852,0.699271403,0.611963496,automl\Xgboost_AutoMl_997
200,0.15,5,1.5,1,0.5,0.5,1,0.803677476,0.876549767,0.122682738,0.134801387,0.109858662,0.142229631,0.702459016,0.61039886,automl\Xgboost_AutoMl_200
204,0.15,5,1.5,1,0.5,1,0.5,0.803677476,0.876549767,0.122682738,0.134801387,0.109858662,0.142229631,0.702459016,0.61039886,automl\Xgboost_AutoMl_204
1063,0.3,5,1.5,1,0.5,0.5,0.8,0.803585457,0.873823152,0.132148947,0.151295719,0.157485553,0.14904423,0.773224044,0.615395767,automl\Xgboost_AutoMl_1063
1235,0.3,7,1.1,0.5,0.3,0.5,1,0.803525977,0.893987015,0.120297794,0.133691115,0.227661344,0.095386024,0.801912568,0.606906534,automl\Xgboost_AutoMl_1235
1239,0.3,7,1.1,0.5,0.3,1,0.5,0.803525977,0.893987015,0.120297794,0.133691115,0.227661344,0.095386024,0.801912568,0.606906534,automl\Xgboost_AutoMl_1239
