,learning_rate,max_depth,min_child_weight,subsample,colsample_bytree,colsample_bylevel,colsample_bynode,评分,AUC,MSE,拟合曲线偏差度,正偏差度,负偏差度,recall,f1,,,评分,AUC,MSE,拟合曲线偏差度,正偏差度,负偏差度,recall,f1,16
148,0.3,4,0.8,0.8,0.4,0.8,0.5,0.770065232,0.853400043,0.143186863,0.149517222,0.196259173,0.129705882,0.695446668,0.560507937,,,0.842130729,0.924815352,0.093518168,0.13646641,0.158660416,0.130055637,0.840276279,0.676337735,automl\Xgboost_AutoMl2023_148
221,0.3,6,0.8,0.8,0.4,0.8,0.8,0.790403766,0.85196534,0.139023298,0.133042611,0.158978855,0.121798275,0.734835355,0.586666667,,,0.842050181,0.917223466,0.091231527,0.120911253,0.114200988,0.122565383,0.783293762,0.678127628,automl\Xgboost_AutoMl2023_221
130,0.2,7,1.1,1,0.4,0.8,0.5,0.735673874,0.825804285,0.149950787,0.144353869,0.238529157,0.105398299,0.617929731,0.50314304,,,0.842043374,0.913848673,0.1028503,0.139548446,0.132258862,0.141734426,0.844808979,0.668260201,automl\Xgboost_AutoMl2023_130
531,0.4,6,1.5,0.8,0.3,0.8,0.8,0.77728633,0.861704665,0.157704668,0.178085032,0.278557494,0.107162337,0.856467622,0.559892883,,,0.841720779,0.915943163,0.094901915,0.119806803,0.114185233,0.121215115,0.786963091,0.676312372,automl\Xgboost_AutoMl2023_531
341,0.35,5,1.1,0.8,0.4,0.8,0.8,0.826016738,0.899653101,0.120284463,0.130267823,0.136050228,0.128048887,0.784149992,0.658899848,,,0.84161301,0.916040421,0.085970658,0.103766208,0.12843086,0.098090333,0.766889704,0.684915663,automl\Xgboost_AutoMl2023_341
370,0.35,6,0.8,1,0.4,0.8,0.5,0.76843045,0.849263405,0.136607621,0.126578131,0.182711749,0.107184691,0.642823381,0.564393415,,,0.841147961,0.913450116,0.096489734,0.125171043,0.124285381,0.125406068,0.805309735,0.674074074,automl\Xgboost_AutoMl2023_370
126,0.2,7,1.1,1,0.2,0.8,0.5,0.867113436,0.930009003,0.102378014,0.1268029,0.08816932,0.140554172,0.851583425,0.738438418,,,0.841065726,0.916980006,0.090315864,0.117047306,0.064736422,0.12724636,0.714655731,0.68685821,automl\Xgboost_AutoMl2023_126
127,0.2,7,1.1,1,0.2,0.8,0.8,0.867113436,0.930009003,0.102378014,0.1268029,0.08816932,0.140554172,0.851583425,0.738438418,,,0.841065726,0.916980006,0.090315864,0.117047306,0.064736422,0.12724636,0.714655731,0.68685821,automl\Xgboost_AutoMl2023_127
369,0.35,6,0.8,1,0.3,0.8,0.8,0.852747749,0.947866356,0.10991139,0.16782639,0.176949484,0.163614594,0.913187333,0.710120069,,,0.841027569,0.915607174,0.09829961,0.134174431,0.118037478,0.138406259,0.80423052,0.676839237,automl\Xgboost_AutoMl2023_369
490,0.4,5,1.1,1,0.4,0.8,0.5,0.739284516,0.823532444,0.146708328,0.131518298,0.217876344,0.103143927,0.584370569,0.523907056,,,0.840887997,0.915472137,0.092855211,0.113365804,0.140195413,0.105978103,0.809842435,0.66642984,automl\Xgboost_AutoMl2023_490
435,0.4,4,0.8,0.8,0.3,0.8,0.8,0.785156924,0.865819103,0.150357247,0.168624161,0.216486883,0.1408925,0.808413424,0.572177307,,,0.840730727,0.915465867,0.098145899,0.130812211,0.103692357,0.13767965,0.787826462,0.673742501,automl\Xgboost_AutoMl2023_435
489,0.4,5,1.1,1,0.3,0.8,0.8,0.881008033,0.950361693,0.09710931,0.145400152,0.107205799,0.160137981,0.916811092,0.768590675,,,0.8404807,0.909888987,0.100785522,0.131050042,0.123677572,0.133046619,0.813727606,0.674780741,automl\Xgboost_AutoMl2023_489
474,0.4,5,0.8,1,0.2,0.8,0.5,0.889882093,0.942072784,0.09549918,0.121994112,0.039739668,0.149933203,0.878052623,0.776400111,,,0.840453133,0.915571507,0.085267812,0.099077996,0.052382787,0.107189974,0.678609972,0.685265911,automl\Xgboost_AutoMl2023_474
475,0.4,5,0.8,1,0.2,0.8,0.8,0.889882093,0.942072784,0.09549918,0.121994112,0.039739668,0.149933203,0.878052623,0.776400111,,,0.840453133,0.915571507,0.085267812,0.099077996,0.052382787,0.107189974,0.678609972,0.685265911,automl\Xgboost_AutoMl2023_475
568,0.4,7,1.5,0.8,0.4,0.8,0.5,0.792076675,0.867713331,0.120616366,0.09343105,0.14081664,0.076989254,0.660627068,0.578983706,,,0.840322365,0.913446646,0.082910058,0.080818727,0.054369183,0.085764144,0.680552558,0.666032953,automl\Xgboost_AutoMl2023_568
269,0.3,7,1.1,0.8,0.4,0.8,0.8,0.761919173,0.839476634,0.144029805,0.132357224,0.241715382,0.074350775,0.720970537,0.52917028,,,0.84010084,0.911868258,0.093920942,0.119417476,0.115716159,0.120335882,0.782430391,0.675360969,automl\Xgboost_AutoMl2023_269
543,0.4,7,0.8,0.8,0.3,0.8,0.8,0.8266432,0.89334039,0.131137021,0.150004749,0.148659698,0.150597464,0.834567512,0.661752764,,,0.839721836,0.913411894,0.0955995,0.122217697,0.120978509,0.122527696,0.786963091,0.67675174,automl\Xgboost_AutoMl2023_543
118,0.2,7,0.8,1,0.4,0.8,0.5,0.755271758,0.835905005,0.140968598,0.12457104,0.171768425,0.109018688,0.597762723,0.53527088,,,0.839609533,0.915292976,0.099495283,0.135208836,0.121849934,0.139051684,0.818691992,0.660226284,automl\Xgboost_AutoMl2023_118
441,0.4,4,0.8,1,0.3,0.8,0.8,0.85174514,0.939404899,0.114742791,0.160982018,0.171068634,0.155882703,0.925161494,0.692697888,,,0.839464419,0.901078877,0.105628768,0.142358441,0.082705003,0.156127195,0.775091733,0.691308114,automl\Xgboost_AutoMl2023_441
405,0.35,7,0.8,1,0.3,0.8,0.8,0.859996572,0.932282989,0.113719744,0.151576548,0.131736635,0.160331022,0.906412478,0.718316893,,,0.839219651,0.912876685,0.1002705,0.13510621,0.129371959,0.136669707,0.814159292,0.6730306,automl\Xgboost_AutoMl2023_405
138,0.2,7,1.5,1,0.2,0.8,0.5,0.871768103,0.928010228,0.10265127,0.11946467,0.064670622,0.138859837,0.850322987,0.739061965,,,0.839055358,0.914781827,0.089237187,0.109210269,0.060148515,0.118641484,0.700625944,0.677520351,automl\Xgboost_AutoMl2023_138
139,0.2,7,1.5,1,0.2,0.8,0.8,0.871768103,0.928010228,0.10265127,0.11946467,0.064670622,0.138859837,0.850322987,0.739061965,,,0.839055358,0.914781827,0.089237187,0.109210269,0.060148515,0.118641484,0.700625944,0.677520351,automl\Xgboost_AutoMl2023_139
544,0.4,7,0.8,0.8,0.4,0.8,0.5,0.794487841,0.860778631,0.12870872,0.109259846,0.153368569,0.094668436,0.685048054,0.612437496,,,0.838781355,0.913820029,0.088251683,0.106177103,0.109268078,0.105476742,0.748974746,0.673590216,automl\Xgboost_AutoMl2023_544
245,0.3,6,1.5,0.8,0.4,0.8,0.8,0.728972186,0.810605548,0.151201412,0.135733506,0.258117329,0.077494977,0.626910351,0.481369465,,,0.838603562,0.919730302,0.090911422,0.123125041,0.140846487,0.118399224,0.799266134,0.667507886,automl\Xgboost_AutoMl2023_245
225,0.3,6,0.8,1,0.3,0.8,0.8,0.859126195,0.923368818,0.120643222,0.156165316,0.103831343,0.17688475,0.881203718,0.730824513,,,0.838363632,0.917390402,0.102338342,0.145065811,0.146332368,0.14469818,0.835527736,0.671000173,automl\Xgboost_AutoMl2023_225
342,0.35,5,1.1,1,0.2,0.8,0.5,0.875976862,0.930246194,0.106223044,0.127877675,0.048824773,0.155937674,0.86103671,0.747503761,,,0.83816103,0.904620983,0.094126649,0.11018603,0.042583517,0.123338198,0.698899201,0.672342193,automl\Xgboost_AutoMl2023_342
343,0.35,5,1.1,1,0.2,0.8,0.8,0.875976862,0.930246194,0.106223044,0.127877675,0.048824773,0.155937674,0.86103671,0.747503761,,,0.83816103,0.904620983,0.094126649,0.11018603,0.042583517,0.123338198,0.698899201,0.672342193,automl\Xgboost_AutoMl2023_343
498,0.4,5,1.5,1,0.2,0.8,0.5,0.871521122,0.933898676,0.103382029,0.132713372,0.072835849,0.153078995,0.851583425,0.752575884,,,0.83808773,0.910413019,0.088597841,0.103893269,0.058592254,0.112082131,0.687027844,0.682168881,automl\Xgboost_AutoMl2023_498
499,0.4,5,1.5,1,0.2,0.8,0.8,0.871521122,0.933898676,0.103382029,0.132713372,0.072835849,0.153078995,0.851583425,0.752575884,,,0.83808773,0.910413019,0.088597841,0.103893269,0.058592254,0.112082131,0.687027844,0.682168881,automl\Xgboost_AutoMl2023_499
330,0.35,5,0.8,1,0.2,0.8,0.5,0.872703305,0.929815928,0.10768708,0.133090098,0.065965493,0.157651561,0.868599338,0.744547235,,,0.83776126,0.903828263,0.09566273,0.110731739,0.03887574,0.124949266,0.699762573,0.668246934,automl\Xgboost_AutoMl2023_330
331,0.35,5,0.8,1,0.2,0.8,0.8,0.872703305,0.929815928,0.10768708,0.133090098,0.065965493,0.157651561,0.868599338,0.744547235,,,0.83776126,0.903828263,0.09566273,0.110731739,0.03887574,0.124949266,0.699762573,0.668246934,automl\Xgboost_AutoMl2023_331
233,0.3,6,1.1,0.8,0.4,0.8,0.8,0.807361397,0.877521465,0.133261416,0.139752438,0.171670752,0.12541292,0.789979518,0.621352004,,,0.837752124,0.911855976,0.09501431,0.126685997,0.137352265,0.124044793,0.79063242,0.683076923,automl\Xgboost_AutoMl2023_233
144,0.3,4,0.8,0.8,0.2,0.8,0.5,0.888391582,0.946122112,0.100973222,0.135646448,0.067059793,0.162119916,0.918229085,0.76967776,,,0.837687528,0.915318456,0.104896737,0.161381703,0.118553922,0.172047693,0.803367149,0.692271924,automl\Xgboost_AutoMl2023_144
145,0.3,4,0.8,0.8,0.2,0.8,0.8,0.888391582,0.946122112,0.100973222,0.135646448,0.067059793,0.162119916,0.918229085,0.76967776,,,0.837687528,0.915318456,0.104896737,0.161381703,0.118553922,0.172047693,0.803367149,0.692271924,automl\Xgboost_AutoMl2023_145
256,0.3,7,0.8,0.8,0.4,0.8,0.5,0.762518008,0.843169683,0.135429222,0.113693491,0.179067858,0.090685855,0.619977942,0.540150995,,,0.837611042,0.919884956,0.086632329,0.100851958,0.125282943,0.094686646,0.764083747,0.654464781,automl\Xgboost_AutoMl2023_256
522,0.4,6,1.1,1,0.2,0.8,0.5,0.840304367,0.895117964,0.12369402,0.131706661,0.080716362,0.149752475,0.793288168,0.689537113,,,0.837535887,0.901411976,0.099701548,0.119309963,0.058834236,0.132096341,0.727174617,0.674474474,automl\Xgboost_AutoMl2023_522
523,0.4,6,1.1,1,0.2,0.8,0.8,0.840304367,0.895117964,0.12369402,0.131706661,0.080716362,0.149752475,0.793288168,0.689537113,,,0.837535887,0.901411976,0.099701548,0.119309963,0.058834236,0.132096341,0.727174617,0.674474474,automl\Xgboost_AutoMl2023_523
509,0.4,6,0.8,0.8,0.4,0.8,0.8,0.844706941,0.904952168,0.104821658,0.096057047,0.072786084,0.102628694,0.73530802,0.701646245,,,0.837089097,0.919271791,0.079625499,0.089895419,0.104991593,0.087126002,0.69350313,0.684272175,automl\Xgboost_AutoMl2023_509
114,0.2,7,0.8,1,0.2,0.8,0.5,0.876161507,0.932513812,0.100407825,0.125870584,0.076438627,0.142911877,0.866078462,0.761093804,,,0.836685735,0.912549993,0.090646005,0.10920864,0.047663252,0.120297601,0.679473343,0.675608971,automl\Xgboost_AutoMl2023_114
115,0.2,7,0.8,1,0.2,0.8,0.8,0.876161507,0.932513812,0.100407825,0.125870584,0.076438627,0.142911877,0.866078462,0.761093804,,,0.836685735,0.912549993,0.090646005,0.10920864,0.047663252,0.120297601,0.679473343,0.675608971,automl\Xgboost_AutoMl2023_115
515,0.4,6,0.8,1,0.4,0.8,0.8,0.778348507,0.866447106,0.138270032,0.146034887,0.205846979,0.12273677,0.705057507,0.588738324,,,0.836320075,0.916735229,0.100966127,0.140371082,0.151753435,0.137061062,0.82905245,0.665223415,automl\Xgboost_AutoMl2023_515
66,0.2,5,1.5,1,0.2,0.8,0.5,0.852927837,0.919376901,0.106972703,0.135385273,0.113635188,0.142432308,0.81723649,0.736946793,,,0.835892836,0.914214192,0.090238167,0.10993028,0.056904964,0.119551578,0.682063458,0.676152776,automl\Xgboost_AutoMl2023_66
67,0.2,5,1.5,1,0.2,0.8,0.8,0.852927837,0.919376901,0.106972703,0.135385273,0.113635188,0.142432308,0.81723649,0.736946793,,,0.835892836,0.914214192,0.090238167,0.10993028,0.056904964,0.119551578,0.682063458,0.676152776,automl\Xgboost_AutoMl2023_67
449,0.4,4,1.1,0.8,0.4,0.8,0.8,0.821821787,0.885847885,0.120871456,0.12105863,0.076576486,0.134872215,0.711044588,0.652544824,,,0.835657464,0.917577303,0.089991771,0.115636607,0.130088787,0.112065253,0.767968919,0.664115726,automl\Xgboost_AutoMl2023_449
186,0.3,5,0.8,1,0.2,0.8,0.5,0.864158277,0.924140253,0.105093101,0.129791376,0.083627548,0.145563626,0.8391366,0.740184838,,,0.835489432,0.913271925,0.091777432,0.119489151,0.086281852,0.126170117,0.717245845,0.67996726,automl\Xgboost_AutoMl2023_186
187,0.3,5,0.8,1,0.2,0.8,0.8,0.864158277,0.924140253,0.105093101,0.129791376,0.083627548,0.145563626,0.8391366,0.740184838,,,0.835489432,0.913271925,0.091777432,0.119489151,0.086281852,0.126170117,0.717245845,0.67996726,automl\Xgboost_AutoMl2023_187
317,0.35,4,1.5,0.8,0.4,0.8,0.8,0.848258955,0.911978376,0.116963837,0.138129986,0.068019289,0.160423708,0.786198204,0.714490263,,,0.83547595,0.925376845,0.088854957,0.12783443,0.138474274,0.125308406,0.767105547,0.67553697,automl\Xgboost_AutoMl2023_317
483,0.4,5,1.1,0.8,0.3,0.8,0.8,0.793118328,0.875852512,0.143921617,0.167550969,0.204863604,0.147211896,0.810776745,0.5884169,,,0.835005513,0.913512809,0.098218288,0.130709585,0.130384499,0.130798515,0.797539391,0.658293248,automl\Xgboost_AutoMl2023_483
300,0.35,4,1.1,0.8,0.2,0.8,0.5,0.879165476,0.936503164,0.105707274,0.135321958,0.062825833,0.16224873,0.886875689,0.755469065,,,0.834819425,0.908158152,0.107311435,0.155419626,0.109045999,0.167096248,0.792790848,0.67974461,automl\Xgboost_AutoMl2023_300
301,0.35,4,1.1,0.8,0.2,0.8,0.8,0.879165476,0.936503164,0.105707274,0.135321958,0.062825833,0.16224873,0.886875689,0.755469065,,,0.834819425,0.908158152,0.107311435,0.155419626,0.109045999,0.167096248,0.792790848,0.67974461,automl\Xgboost_AutoMl2023_301
534,0.4,6,1.5,1,0.2,0.8,0.5,0.866453755,0.933303999,0.106130468,0.137625047,0.094159485,0.15355258,0.863557586,0.739775948,,,0.834601846,0.902513295,0.093270298,0.102489086,0.051853824,0.112733558,0.695229873,0.657481119,automl\Xgboost_AutoMl2023_534
535,0.4,6,1.5,1,0.2,0.8,0.8,0.866453755,0.933303999,0.106130468,0.137625047,0.094159485,0.15355258,0.863557586,0.739775948,,,0.834601846,0.902513295,0.093270298,0.102489086,0.051853824,0.112733558,0.695229873,0.657481119,automl\Xgboost_AutoMl2023_535
473,0.4,5,0.8,0.8,0.4,0.8,0.8,0.763001878,0.856227695,0.149276805,0.163601684,0.25542328,0.106620665,0.764140539,0.525944803,,,0.83449749,0.906172242,0.099525006,0.128984492,0.128419886,0.129130774,0.789553205,0.668188876,automl\Xgboost_AutoMl2023_473
538,0.4,6,1.5,1,0.4,0.8,0.5,0.776682809,0.862404589,0.132597994,0.126084273,0.190156647,0.103371425,0.667086813,0.579444368,,,0.834495314,0.917454925,0.093303105,0.113145892,0.1577978,0.100175531,0.806388949,0.647374805,automl\Xgboost_AutoMl2023_538
383,0.35,6,1.1,1,0.4,0.8,0.8,0.727935671,0.801904345,0.162868573,0.155934216,0.264891452,0.103079455,0.652434221,0.496969697,,,0.834253201,0.908672714,0.10413421,0.144546165,0.128283258,0.14887878,0.802935463,0.670874662,automl\Xgboost_AutoMl2023_383
215,0.3,5,1.5,1,0.4,0.8,0.8,0.793529712,0.859085568,0.132258214,0.123599152,0.154029816,0.11224024,0.709153931,0.602825956,,,0.833684485,0.918598566,0.091911791,0.124363068,0.137950664,0.120837095,0.778976905,0.658756959,automl\Xgboost_AutoMl2023_215
444,0.4,4,1.1,0.8,0.2,0.8,0.5,0.87239563,0.939776864,0.103907908,0.13882487,0.08883856,0.157555053,0.879628171,0.746540082,,,0.833657515,0.913221966,0.108046615,0.161023327,0.121406522,0.171289535,0.80120872,0.677990868,automl\Xgboost_AutoMl2023_444
445,0.4,4,1.1,0.8,0.2,0.8,0.8,0.87239563,0.939776864,0.103907908,0.13882487,0.08883856,0.157555053,0.879628171,0.746540082,,,0.833657515,0.913221966,0.108046615,0.161023327,0.121406522,0.171289535,0.80120872,0.677990868,automl\Xgboost_AutoMl2023_445
198,0.3,5,1.1,1,0.2,0.8,0.5,0.85722323,0.918747387,0.107003861,0.124490313,0.08625093,0.137603095,0.820072475,0.722264622,,,0.833097218,0.91118963,0.094376459,0.119454942,0.090092674,0.126100723,0.732354846,0.658962905,automl\Xgboost_AutoMl2023_198
199,0.3,5,1.1,1,0.2,0.8,0.8,0.85722323,0.918747387,0.107003861,0.124490313,0.08625093,0.137603095,0.820072475,0.722264622,,,0.833097218,0.91118963,0.094376459,0.119454942,0.090092674,0.126100723,0.732354846,0.658962905,automl\Xgboost_AutoMl2023_199
418,0.35,7,1.1,1,0.4,0.8,0.5,0.779935964,0.869468474,0.131201942,0.128878055,0.192093721,0.104986041,0.683945171,0.578375858,,,0.833065377,0.909489146,0.096811931,0.124434743,0.148165711,0.117679864,0.805525577,0.652789925,automl\Xgboost_AutoMl2023_418
288,0.35,4,0.8,0.8,0.2,0.8,0.5,0.87451056,0.934295849,0.108469961,0.135940864,0.07012918,0.161923213,0.889081456,0.73822606,,,0.832967866,0.911005773,0.107342953,0.154287483,0.112619275,0.165022945,0.790416577,0.670634557,automl\Xgboost_AutoMl2023_288
289,0.35,4,0.8,0.8,0.2,0.8,0.8,0.87451056,0.934295849,0.108469961,0.135940864,0.07012918,0.161923213,0.889081456,0.73822606,,,0.832967866,0.911005773,0.107342953,0.154287483,0.112619275,0.165022945,0.790416577,0.670634557,automl\Xgboost_AutoMl2023_289
90,0.2,6,1.1,1,0.2,0.8,0.5,0.844578775,0.912685375,0.10588804,0.124339939,0.125296599,0.12403758,0.790294627,0.720017225,,,0.832534362,0.915567221,0.089789349,0.113606894,0.082485989,0.119657172,0.695877401,0.669643784,automl\Xgboost_AutoMl2023_90
91,0.2,6,1.1,1,0.2,0.8,0.8,0.844578775,0.912685375,0.10588804,0.124339939,0.125296599,0.12403758,0.790294627,0.720017225,,,0.832534362,0.915567221,0.089789349,0.113606894,0.082485989,0.119657172,0.695877401,0.669643784,automl\Xgboost_AutoMl2023_91
377,0.35,6,1.1,0.8,0.4,0.8,0.8,0.81476095,0.87931092,0.136894878,0.148375966,0.148425414,0.14835321,0.811249409,0.631701632,,,0.832467936,0.912145303,0.094950449,0.122287744,0.120498924,0.122726259,0.760414418,0.659985013,automl\Xgboost_AutoMl2023_377
102,0.2,6,1.5,1,0.2,0.8,0.5,0.861524848,0.923421725,0.103379988,0.121880144,0.075865773,0.136663948,0.812037183,0.734816082,,,0.832372933,0.910844137,0.090515694,0.104461784,0.054608534,0.113767107,0.673429743,0.65954973,automl\Xgboost_AutoMl2023_102
103,0.2,6,1.5,1,0.2,0.8,0.8,0.861524848,0.923421725,0.103379988,0.121880144,0.075865773,0.136663948,0.812037183,0.734816082,,,0.832372933,0.910844137,0.090515694,0.104461784,0.054608534,0.113767107,0.673429743,0.65954973,automl\Xgboost_AutoMl2023_103
432,0.4,4,0.8,0.8,0.2,0.8,0.5,0.864944961,0.934129502,0.108517697,0.140129163,0.0977124,0.156672167,0.873168426,0.728731098,,,0.83226047,0.912919007,0.10779005,0.159830912,0.12314261,0.169406557,0.79818692,0.673220462,automl\Xgboost_AutoMl2023_432
433,0.4,4,0.8,0.8,0.2,0.8,0.8,0.864944961,0.934129502,0.108517697,0.140129163,0.0977124,0.156672167,0.873168426,0.728731098,,,0.83226047,0.912919007,0.10779005,0.159830912,0.12314261,0.169406557,0.79818692,0.673220462,automl\Xgboost_AutoMl2023_433
491,0.4,5,1.1,1,0.4,0.8,0.8,0.781377313,0.850763814,0.137704942,0.127914081,0.149917366,0.120617992,0.661887506,0.591148948,,,0.832075149,0.911957466,0.099204716,0.131615299,0.147847537,0.126959921,0.80725232,0.651908663,automl\Xgboost_AutoMl2023_491
429,0.35,7,1.5,1,0.3,0.8,0.8,0.857808717,0.942791428,0.118474172,0.175546093,0.156008517,0.184112022,0.921695289,0.732394366,,,0.831993047,0.905489266,0.107741944,0.148227667,0.139565912,0.150589833,0.811353335,0.670651204,automl\Xgboost_AutoMl2023_429
249,0.3,6,1.5,1,0.3,0.8,0.8,0.860374258,0.93471864,0.123693359,0.174911359,0.119068815,0.197700932,0.904521821,0.740678622,,,0.831766285,0.916937787,0.096265209,0.13167883,0.148510228,0.126937531,0.799266134,0.650848053,automl\Xgboost_AutoMl2023_249
358,0.35,5,1.5,1,0.4,0.8,0.5,0.756213409,0.850635325,0.140776679,0.140436242,0.225620387,0.104625882,0.659839294,0.533639144,,,0.831704461,0.916441823,0.093478261,0.114866098,0.162182631,0.101062621,0.801856249,0.642455685,automl\Xgboost_AutoMl2023_358
258,0.3,7,0.8,1,0.2,0.8,0.5,0.881988703,0.942164289,0.100429149,0.136786121,0.073291154,0.159996974,0.893808098,0.766466257,,,0.831049067,0.905167493,0.09470331,0.111397993,0.052938247,0.122828542,0.683790201,0.656376256,automl\Xgboost_AutoMl2023_258
259,0.3,7,0.8,1,0.2,0.8,0.8,0.881988703,0.942164289,0.100429149,0.136786121,0.073291154,0.159996974,0.893808098,0.766466257,,,0.831049067,0.905167493,0.09470331,0.111397993,0.052938247,0.122828542,0.683790201,0.656376256,automl\Xgboost_AutoMl2023_259
510,0.4,6,0.8,1,0.2,0.8,0.5,0.846086591,0.902382077,0.120236986,0.130214005,0.088016075,0.146119393,0.819127147,0.693477391,,,0.830821616,0.899855047,0.100212229,0.122038509,0.078782632,0.131756972,0.728469674,0.657638348,automl\Xgboost_AutoMl2023_510
511,0.4,6,0.8,1,0.2,0.8,0.8,0.846086591,0.902382077,0.120236986,0.130214005,0.088016075,0.146119393,0.819127147,0.693477391,,,0.830821616,0.899855047,0.100212229,0.122038509,0.078782632,0.131756972,0.728469674,0.657638348,automl\Xgboost_AutoMl2023_511
485,0.4,5,1.1,0.8,0.4,0.8,0.8,0.83142009,0.893453299,0.12584081,0.138508294,0.112573696,0.148554989,0.80132346,0.670666579,,,0.83055841,0.912053805,0.103658219,0.146222389,0.147499622,0.145871912,0.805093892,0.663582992,automl\Xgboost_AutoMl2023_485
251,0.3,6,1.5,1,0.4,0.8,0.8,0.796104444,0.872120235,0.142685986,0.162048879,0.205539555,0.140652749,0.805104774,0.609676072,,,0.830528739,0.915277314,0.09901788,0.134653352,0.154161167,0.129081675,0.804662206,0.651065316,automl\Xgboost_AutoMl2023_251
246,0.3,6,1.5,1,0.2,0.8,0.5,0.871744605,0.939021224,0.104248937,0.137319552,0.107039309,0.149779928,0.903103829,0.736950373,,,0.829985864,0.904089492,0.095320294,0.107706718,0.073609091,0.115150433,0.706453702,0.646008092,automl\Xgboost_AutoMl2023_246
247,0.3,6,1.5,1,0.2,0.8,0.8,0.871744605,0.939021224,0.104248937,0.137319552,0.107039309,0.149779928,0.903103829,0.736950373,,,0.829985864,0.904089492,0.095320294,0.107706718,0.073609091,0.115150433,0.706453702,0.646008092,automl\Xgboost_AutoMl2023_247
311,0.35,4,1.1,1,0.4,0.8,0.8,0.817669899,0.902990945,0.130125977,0.155701532,0.184267788,0.14119409,0.843075469,0.630048275,,,0.829964587,0.909410858,0.103367192,0.13989379,0.145085106,0.138345881,0.813511763,0.64521099,automl\Xgboost_AutoMl2023_311
501,0.4,5,1.5,1,0.3,0.8,0.8,0.846675667,0.951097617,0.124200655,0.187867228,0.196621379,0.183090718,0.949109816,0.688535833,,,0.82993271,0.907507878,0.102540969,0.129808757,0.14558007,0.125283019,0.802287934,0.647730243,automl\Xgboost_AutoMl2023_501
364,0.35,6,0.8,0.8,0.4,0.8,0.5,0.787026932,0.856145375,0.139457813,0.133191402,0.183613299,0.109728858,0.744918859,0.577359873,,,0.829531702,0.912033617,0.096927376,0.120456767,0.12909912,0.118145311,0.769695662,0.641944194,automl\Xgboost_AutoMl2023_364
556,0.4,7,1.1,0.8,0.4,0.8,0.5,0.748475455,0.812095933,0.159169755,0.152497784,0.266904588,0.091686061,0.72538207,0.531946852,,,0.829397691,0.907795532,0.096515347,0.118151756,0.127262666,0.115892458,0.756960932,0.653559448,automl\Xgboost_AutoMl2023_556
351,0.35,5,1.5,0.8,0.3,0.8,0.8,0.753691758,0.822075485,0.156251334,0.157950804,0.212111832,0.13221091,0.693556011,0.532833021,,,0.829157447,0.906051533,0.106874325,0.145919398,0.113750196,0.15434224,0.779192748,0.656244319,automl\Xgboost_AutoMl2023_351
78,0.2,6,0.8,1,0.2,0.8,0.5,0.860167243,0.923105532,0.102458552,0.12056952,0.086034347,0.131509233,0.809831416,0.737128926,,,0.829128778,0.913288477,0.090956528,0.112192937,0.069121916,0.12022245,0.673645586,0.660109983,automl\Xgboost_AutoMl2023_78
79,0.2,6,0.8,1,0.2,0.8,0.8,0.860167243,0.923105532,0.102458552,0.12056952,0.086034347,0.131509233,0.809831416,0.737128926,,,0.829128778,0.913288477,0.090956528,0.112192937,0.069121916,0.12022245,0.673645586,0.660109983,automl\Xgboost_AutoMl2023_79
257,0.3,7,0.8,0.8,0.4,0.8,0.8,0.746796999,0.812665389,0.155944969,0.147665253,0.256158154,0.099362904,0.686150937,0.541734047,,,0.829091619,0.907607828,0.09623794,0.118809865,0.141485719,0.113315052,0.760198575,0.663276836,automl\Xgboost_AutoMl2023_257
486,0.4,5,1.1,1,0.2,0.8,0.5,0.863873707,0.93049781,0.107798443,0.139147778,0.091676471,0.156624653,0.857885615,0.733481511,,,0.829023453,0.904036043,0.093645643,0.107397211,0.059677917,0.11637217,0.673429743,0.657395702,automl\Xgboost_AutoMl2023_486
487,0.4,5,1.1,1,0.2,0.8,0.8,0.863873707,0.93049781,0.107798443,0.139147778,0.091676471,0.156624653,0.857885615,0.733481511,,,0.829023453,0.904036043,0.093645643,0.107397211,0.059677917,0.11637217,0.673429743,0.657395702,automl\Xgboost_AutoMl2023_487
413,0.35,7,1.1,0.8,0.4,0.8,0.8,0.759931101,0.840952721,0.131633691,0.098331645,0.197516312,0.063996378,0.610524657,0.535590878,,,0.829007014,0.909256685,0.087965575,0.090942855,0.101734694,0.088644088,0.699115044,0.646313479,automl\Xgboost_AutoMl2023_413
460,0.4,4,1.5,0.8,0.4,0.8,0.5,0.835046281,0.914115695,0.127961223,0.164541915,0.138688717,0.176189328,0.855364739,0.671989108,,,0.828935799,0.911139022,0.097235778,0.132139832,0.146761103,0.128188628,0.786099719,0.652512765,automl\Xgboost_AutoMl2023_460
286,0.3,7,1.5,1,0.4,0.8,0.5,0.813704249,0.888471654,0.128650008,0.143146131,0.175651267,0.128467212,0.807468095,0.633733152,,,0.828924444,0.909081528,0.09944147,0.125146608,0.171068302,0.111657534,0.811785021,0.648336494,automl\Xgboost_AutoMl2023_286
557,0.4,7,1.1,0.8,0.4,0.8,0.8,0.812964139,0.861763578,0.119900848,0.087058377,0.072394137,0.090818782,0.650228454,0.645146162,,,0.828536405,0.903332191,0.086955781,0.090346648,0.102692888,0.087769267,0.697388301,0.650493255,automl\Xgboost_AutoMl2023_557
