,学习率,最大树深度,最小采样叶子节点,样本采样率,最大叶子节点,评分,AUC,MSE,拟合曲线偏差度,正偏差度,负偏差度,recall,f1,13
1431,0.1,7,7,0.8,12,0.868616032,0.933188328,0.091908632,0.129725282,0.084029903,0.143442863,0.848998179,0.735173502,automl\GBM_AutoMl_1431
767,0.075,6,7,0.6,14,0.868555396,0.92530106,0.101389579,0.133802704,0.058048345,0.156919531,0.849180328,0.730091614,automl\GBM_AutoMl_767
503,0.0625,7,5,0.8,14,0.868538771,0.926067189,0.09380677,0.109672939,0.024547823,0.132232807,0.790619308,0.722573664,automl\GBM_AutoMl_503
1170,0.0875,8,6,0.6,12,0.868512922,0.928816516,0.092599302,0.125451976,0.066543892,0.141039594,0.818397086,0.748459104,automl\GBM_AutoMl_1170
585,0.0625,8,7,0.6,12,0.86849304,0.930614169,0.091780263,0.123326162,0.064109573,0.138513486,0.809380692,0.750179378,automl\GBM_AutoMl_585
196,0.05,7,5,0.6,13,0.868424301,0.932712839,0.090108927,0.129596834,0.06706484,0.145092962,0.806284153,0.758319414,automl\GBM_AutoMl_196
1218,0.1,4,5,0.7,12,0.868420721,0.929809191,0.097995456,0.135425966,0.067858157,0.15518635,0.843351548,0.738643162,automl\GBM_AutoMl_1218
1356,0.1,6,6,0.8,12,0.868400647,0.931643887,0.096166662,0.126411323,0.093112328,0.137384459,0.870673953,0.723776356,automl\GBM_AutoMl_1356
124,0.05,6,4,0.7,13,0.868400171,0.928430873,0.0942378,0.128321184,0.054173629,0.148197125,0.816302368,0.742400398,automl\GBM_AutoMl_124
1146,0.0875,8,4,0.8,12,0.868388747,0.93001547,0.092463303,0.123875277,0.063735077,0.140760143,0.824954463,0.735436203,automl\GBM_AutoMl_1146
469,0.0625,6,7,0.7,13,0.868376534,0.931061132,0.091150983,0.124212453,0.062076542,0.141105087,0.817577413,0.739060635,automl\GBM_AutoMl_469
85,0.05,5,5,0.9,13,0.868371994,0.929344916,0.094457752,0.127695803,0.054137439,0.147048713,0.812386157,0.744791884,automl\GBM_AutoMl_85
1098,0.0875,7,5,0.7,12,0.868367014,0.931671064,0.094491648,0.138299188,0.082251376,0.1550774,0.853551913,0.740021319,automl\GBM_AutoMl_1098
300,0.0625,4,4,0.6,12,0.868338491,0.930091747,0.095414032,0.138270287,0.056099143,0.159357283,0.814754098,0.754968564,automl\GBM_AutoMl_300
1284,0.1,5,5,0.9,12,0.868331469,0.930308471,0.096599238,0.129861758,0.069550534,0.147574414,0.840710383,0.734981488,automl\GBM_AutoMl_1284
264,0.05,8,5,0.9,12,0.86829643,0.932207093,0.090335917,0.123057224,0.048851143,0.141957433,0.797996357,0.741819413,automl\GBM_AutoMl_264
232,0.05,7,7,0.8,13,0.868294303,0.928910282,0.097115435,0.13609791,0.05157816,0.159201219,0.823224044,0.742422998,automl\GBM_AutoMl_232
679,0.075,5,5,0.7,13,0.868284206,0.929871841,0.098412393,0.130426126,0.058306435,0.151824343,0.837795993,0.729182355,automl\GBM_AutoMl_679
1309,0.1,5,7,0.7,13,0.86826514,0.931150071,0.093948464,0.121073504,0.081182375,0.133391998,0.848724954,0.725920156,automl\GBM_AutoMl_1309
1177,0.0875,8,6,0.8,13,0.868235193,0.925631739,0.098607353,0.131999615,0.045831813,0.156310085,0.82568306,0.734535143,automl\GBM_AutoMl_1177
1182,0.0875,8,6,1,12,0.868184805,0.927832175,0.092185537,0.113154684,0.010519373,0.137978545,0.767668488,0.729467763,automl\GBM_AutoMl_1182
315,0.0625,4,5,0.6,12,0.868174317,0.926545632,0.09959062,0.136280948,0.040622367,0.161649603,0.814663024,0.744331184,automl\GBM_AutoMl_315
755,0.075,6,6,0.7,14,0.868170389,0.931800707,0.096184596,0.137949969,0.074576242,0.157408554,0.853825137,0.732107298,automl\GBM_AutoMl_755
620,0.075,4,5,0.7,14,0.868164707,0.92753455,0.097585527,0.130878103,0.05909778,0.150857433,0.828051002,0.740964101,automl\GBM_AutoMl_620
1057,0.0875,6,6,0.8,13,0.868157009,0.930341316,0.094527599,0.13099772,0.063949993,0.149795453,0.828779599,0.73929645,automl\GBM_AutoMl_1057
983,0.0875,5,5,0.8,14,0.868156046,0.924541498,0.095037451,0.127468611,0.043423969,0.148853451,0.803278689,0.747046119,automl\GBM_AutoMl_983
1144,0.0875,8,4,0.7,13,0.868149897,0.931199822,0.095836792,0.143376096,0.07118616,0.163484593,0.838251366,0.749847244,automl\GBM_AutoMl_1144
1462,0.1,8,5,0.8,13,0.868103875,0.931627342,0.091875491,0.124742301,0.069610543,0.140700503,0.831602914,0.731621329,automl\GBM_AutoMl_1462
390,0.0625,5,6,0.6,12,0.868101215,0.927674626,0.100023345,0.131049099,0.055768957,0.153020576,0.835428051,0.732346014,automl\GBM_AutoMl_390
751,0.075,6,6,0.6,13,0.868095819,0.925194016,0.097535645,0.129757394,0.051723677,0.150536241,0.81712204,0.745275574,automl\GBM_AutoMl_751
857,0.075,8,5,0.6,14,0.868077792,0.927548002,0.093290677,0.12244549,0.049482912,0.142616256,0.814845173,0.731292656,automl\GBM_AutoMl_857
36,0.05,4,6,0.8,12,0.868054913,0.927939181,0.095550728,0.12919142,0.065644605,0.145552191,0.815846995,0.754930052,automl\GBM_AutoMl_36
990,0.0875,5,6,0.6,12,0.868006505,0.922735551,0.096252448,0.115331878,0.028804431,0.138152342,0.796357013,0.729335224,automl\GBM_AutoMl_990
535,0.0625,7,7,0.9,13,0.867992483,0.927834914,0.096993906,0.130019107,0.0498251,0.153289555,0.828688525,0.728269569,automl\GBM_AutoMl_535
1340,0.1,6,5,0.7,14,0.867983957,0.93221243,0.095827973,0.129992614,0.085300081,0.143918207,0.856830601,0.729981378,automl\GBM_AutoMl_1340
1118,0.0875,7,6,0.8,14,0.867974703,0.930508594,0.090956512,0.121945345,0.073022719,0.136242401,0.833242259,0.730021943,automl\GBM_AutoMl_1118
619,0.075,4,5,0.7,13,0.867973974,0.926738322,0.10194873,0.138141839,0.061447303,0.160526125,0.843351548,0.739291845,automl\GBM_AutoMl_619
490,0.0625,7,4,0.9,13,0.86793305,0.930453759,0.096029592,0.133742494,0.059699104,0.155327223,0.834608379,0.732007349,automl\GBM_AutoMl_490
214,0.05,7,6,0.7,13,0.867930255,0.932854217,0.088283577,0.129867377,0.078128331,0.142464612,0.806648452,0.764358145,automl\GBM_AutoMl_214
429,0.0625,6,4,0.9,12,0.867902885,0.931283616,0.094943064,0.1260035,0.069335664,0.142892126,0.838251366,0.728164557,automl\GBM_AutoMl_429
114,0.05,5,7,0.9,12,0.867893317,0.930651489,0.09687026,0.135315982,0.067749759,0.15401966,0.831147541,0.745496875,automl\GBM_AutoMl_114
227,0.05,7,7,0.6,14,0.867891125,0.931627029,0.092028897,0.133439035,0.066634523,0.150119387,0.809198543,0.758623634,automl\GBM_AutoMl_227
1084,0.0875,7,4,0.7,13,0.867885357,0.928473336,0.097904308,0.135887576,0.063243155,0.156648052,0.836156648,0.739717198,automl\GBM_AutoMl_1084
1132,0.0875,7,7,0.8,13,0.867872928,0.928377552,0.093536365,0.12868967,0.056820257,0.147908569,0.815482696,0.742423614,automl\GBM_AutoMl_1132
413,0.0625,5,7,0.8,14,0.867864391,0.932002678,0.098907764,0.132372917,0.070741033,0.151212239,0.848360656,0.728844724,automl\GBM_AutoMl_413
381,0.0625,5,5,0.8,12,0.867848685,0.932010642,0.096715276,0.13321104,0.065664051,0.152373346,0.832149362,0.73852247,automl\GBM_AutoMl_381
527,0.0625,7,7,0.6,14,0.867846099,0.9276045,0.094149973,0.1247993,0.032665681,0.148763809,0.796903461,0.734183588,automl\GBM_AutoMl_527
367,0.0625,5,4,0.8,13,0.867821676,0.925570965,0.09736351,0.128317973,0.042474604,0.151823332,0.815027322,0.734487853,automl\GBM_AutoMl_367
286,0.05,8,7,0.6,13,0.867794976,0.93552562,0.08758132,0.136954497,0.091632283,0.147902879,0.813752277,0.773660057,automl\GBM_AutoMl_286
818,0.075,7,6,0.8,14,0.867794261,0.927966265,0.097028433,0.134627982,0.054030208,0.156667621,0.822677596,0.741808327,automl\GBM_AutoMl_818
772,0.075,6,7,0.8,13,0.867775964,0.924733639,0.096926636,0.118582415,0.04256487,0.139673367,0.812204007,0.727792059,automl\GBM_AutoMl_772
1400,0.1,7,5,0.7,14,0.867768432,0.928568423,0.099219252,0.134150316,0.078160531,0.151565065,0.858014572,0.731557695,automl\GBM_AutoMl_1400
414,0.0625,5,7,0.9,12,0.867715274,0.93208458,0.093772216,0.12272647,0.072112601,0.137626515,0.83424408,0.728574269,automl\GBM_AutoMl_414
978,0.0875,5,5,0.7,12,0.867661988,0.93204033,0.096420886,0.132907582,0.082027586,0.148347704,0.851457195,0.733830455,automl\GBM_AutoMl_978
130,0.05,6,4,0.9,13,0.867633629,0.926772404,0.097222832,0.125553129,0.033237418,0.150602686,0.805919854,0.729122894,automl\GBM_AutoMl_130
384,0.0625,5,5,0.9,12,0.867633314,0.931258715,0.094248026,0.121821714,0.067953161,0.137851309,0.833788707,0.724775363,automl\GBM_AutoMl_384
62,0.05,5,4,0.6,14,0.867632203,0.935149067,0.087316341,0.119907036,0.058677669,0.134379653,0.784153005,0.752392188,automl\GBM_AutoMl_62
813,0.075,7,6,0.7,12,0.867553765,0.92772307,0.093144461,0.128020134,0.058617587,0.145941414,0.809380692,0.74800101,automl\GBM_AutoMl_813
215,0.05,7,6,0.7,14,0.867429833,0.928308381,0.095138516,0.135990334,0.059044534,0.15606918,0.815846995,0.750597009,automl\GBM_AutoMl_215
169,0.05,6,7,0.7,13,0.867343334,0.930145462,0.09181136,0.125081083,0.056212629,0.142448079,0.800091075,0.746928538,automl\GBM_AutoMl_169
475,0.0625,6,7,0.9,13,0.867340693,0.932954684,0.093368549,0.123946726,0.073416084,0.139006294,0.83579235,0.726028481,automl\GBM_AutoMl_475
850,0.075,8,4,0.9,13,0.86733643,0.92993438,0.09636304,0.131652002,0.066211231,0.151757829,0.844444444,0.723866032,automl\GBM_AutoMl_850
1429,0.1,7,7,0.7,13,0.867318923,0.936465983,0.093003161,0.136098712,0.101102844,0.147385017,0.86867031,0.728981963,automl\GBM_AutoMl_1429
1075,0.0875,6,7,0.9,13,0.867312761,0.930651224,0.091886341,0.123116631,0.062687688,0.140082564,0.819945355,0.730970649,automl\GBM_AutoMl_1075
160,0.05,6,6,0.9,13,0.867309294,0.926607262,0.09691455,0.129123984,0.033642265,0.153789195,0.798816029,0.738113271,automl\GBM_AutoMl_160
270,0.05,8,6,0.6,12,0.867294316,0.935758361,0.086822892,0.13053611,0.086349108,0.141130541,0.804462659,0.767252986,automl\GBM_AutoMl_270
570,0.0625,8,6,0.6,12,0.867284197,0.934720674,0.086230059,0.114203943,0.06437813,0.126070534,0.783970856,0.749825784,automl\GBM_AutoMl_570
617,0.075,4,5,0.6,14,0.867258514,0.92810687,0.101593083,0.137074917,0.066292193,0.158529658,0.84863388,0.731770527,automl\GBM_AutoMl_617
598,0.0625,8,7,1,13,0.867241183,0.932682179,0.089347613,0.117846248,0.035017314,0.137877595,0.775774135,0.737201956,automl\GBM_AutoMl_598
260,0.05,8,5,0.7,14,0.867232208,0.931637345,0.092279928,0.136970553,0.068538411,0.153790455,0.807468124,0.762076672,automl\GBM_AutoMl_260
1449,0.1,8,4,0.9,12,0.867231769,0.926391118,0.095541333,0.126277255,0.046890092,0.148593056,0.817395264,0.728312911,automl\GBM_AutoMl_1449
1325,0.1,6,4,0.7,14,0.867230348,0.931628803,0.093296072,0.128398253,0.093803419,0.138793823,0.850819672,0.736431359,automl\GBM_AutoMl_1325
522,0.0625,7,6,1,12,0.867201249,0.931060166,0.089649708,0.116986449,0.03517648,0.136765292,0.776229508,0.73773046,automl\GBM_AutoMl_522
395,0.0625,5,6,0.7,14,0.867200556,0.930877944,0.092689791,0.128089978,0.052801407,0.147817167,0.80582878,0.740077788,automl\GBM_AutoMl_395
664,0.075,5,4,0.7,13,0.867164131,0.933335624,0.098100833,0.134793359,0.076800272,0.152741685,0.851639344,0.72770428,automl\GBM_AutoMl_664
979,0.0875,5,5,0.7,13,0.867138352,0.928402163,0.099959592,0.139160592,0.067064102,0.160688372,0.846174863,0.734437374,automl\GBM_AutoMl_979
1069,0.0875,6,7,0.7,13,0.867081749,0.926014496,0.098103184,0.134926624,0.055821515,0.15704446,0.826867031,0.738460287,automl\GBM_AutoMl_1069
660,0.075,5,4,0.6,12,0.86706509,0.928652518,0.097884023,0.126252368,0.056500214,0.146548794,0.827777778,0.72659685,automl\GBM_AutoMl_660
96,0.05,5,6,0.8,12,0.867043952,0.928965118,0.097077311,0.132531068,0.060697932,0.15166992,0.817850638,0.745754266,automl\GBM_AutoMl_96
1130,0.0875,7,7,0.7,14,0.867011935,0.929539873,0.096376671,0.135828971,0.074527703,0.153909889,0.843351548,0.735913534,automl\GBM_AutoMl_1130
695,0.075,5,6,0.7,14,0.86691695,0.931325095,0.094253698,0.133439838,0.079187244,0.149424212,0.841985428,0.735071957,automl\GBM_AutoMl_695
571,0.0625,8,6,0.6,13,0.866913159,0.927885574,0.09737598,0.137074115,0.064345649,0.158517672,0.839617486,0.73277164,automl\GBM_AutoMl_571
338,0.0625,4,6,0.8,14,0.866900466,0.922492186,0.100377825,0.128002473,0.054678083,0.148498233,0.825045537,0.736923452,automl\GBM_AutoMl_338
1158,0.0875,8,5,0.7,12,0.866881712,0.928831028,0.090989116,0.116722327,0.059227493,0.131931557,0.804007286,0.735390895,automl\GBM_AutoMl_1158
632,0.075,4,6,0.6,14,0.866862833,0.925279519,0.102227382,0.136295398,0.055241907,0.159648715,0.83424408,0.735418088,automl\GBM_AutoMl_632
107,0.05,5,7,0.6,14,0.86683268,0.926947009,0.095019369,0.119744067,0.040585387,0.140021883,0.793533698,0.735864195,automl\GBM_AutoMl_107
1264,0.1,5,4,0.7,13,0.866760672,0.930581783,0.093988343,0.122048104,0.073269244,0.136623882,0.834881603,0.724406338,automl\GBM_AutoMl_1264
94,0.05,5,6,0.7,13,0.866722505,0.927802953,0.095824343,0.126804695,0.043866702,0.148940725,0.805282332,0.733745488,automl\GBM_AutoMl_94
919,0.0875,4,5,0.7,13,0.86666887,0.927640742,0.101600351,0.136143669,0.062952516,0.158248667,0.844080146,0.72898887,automl\GBM_AutoMl_919
100,0.05,5,6,0.9,13,0.866644429,0.926230175,0.097859938,0.13393918,0.051201156,0.156092249,0.815027322,0.741609348,automl\GBM_AutoMl_100
1328,0.1,6,4,0.8,14,0.86659327,0.927760125,0.094042442,0.118140073,0.06353978,0.134492364,0.828961749,0.718560038,automl\GBM_AutoMl_1328
1341,0.1,6,5,0.8,12,0.866580048,0.93411048,0.093759904,0.131688931,0.093777732,0.143115049,0.849908925,0.734687451,automl\GBM_AutoMl_1341
444,0.0625,6,5,0.9,12,0.866575923,0.93046251,0.093313182,0.122712822,0.064133616,0.139179488,0.819216758,0.729935892,automl\GBM_AutoMl_444
1327,0.1,6,4,0.8,13,0.866563204,0.934975029,0.091057679,0.123035548,0.097495884,0.130838888,0.847632058,0.728361246,automl\GBM_AutoMl_1327
1194,0.0875,8,7,0.9,12,0.866461193,0.931200284,0.095975004,0.133594779,0.085975357,0.147975374,0.849453552,0.73365846,automl\GBM_AutoMl_1194
1279,0.1,5,5,0.7,13,0.866452849,0.930759218,0.093215042,0.122728076,0.072799097,0.137441276,0.831147541,0.725552552,automl\GBM_AutoMl_1279
1180,0.0875,8,6,0.9,13,0.866449143,0.932259623,0.093804367,0.12972769,0.086163862,0.142738068,0.843806922,0.73232423,automl\GBM_AutoMl_1180
99,0.05,5,6,0.9,12,0.866409185,0.927899343,0.098195807,0.134436916,0.063598798,0.153689864,0.822859745,0.743927542,automl\GBM_AutoMl_99
683,0.075,5,5,0.8,14,0.866371402,0.926130382,0.101489554,0.135963039,0.064731888,0.156663144,0.838160291,0.73612222,automl\GBM_AutoMl_683
7,0.05,4,4,0.8,13,0.866333558,0.924413316,0.0967134,0.132465239,0.063085089,0.149771305,0.808014572,0.757837191,automl\GBM_AutoMl_7
1480,0.1,8,6,0.9,13,0.866211924,0.934463266,0.094087905,0.134964356,0.091153742,0.148640577,0.855100182,0.727914099,automl\GBM_AutoMl_1480
817,0.075,7,6,0.8,13,0.866206345,0.927353003,0.099159102,0.128650332,0.061062937,0.148793297,0.834153005,0.72460443,automl\GBM_AutoMl_817
1021,0.0875,6,4,0.6,13,0.866203735,0.928007963,0.092164923,0.115630519,0.055560741,0.132086461,0.806193078,0.726377549,automl\GBM_AutoMl_1021
832,0.075,7,7,0.8,13,0.866182085,0.92915349,0.09627243,0.127489483,0.068257919,0.145246468,0.83579235,0.724166502,automl\GBM_AutoMl_832
1261,0.1,5,4,0.6,13,0.866175038,0.929441567,0.095397395,0.124067146,0.076696032,0.138334099,0.838615665,0.725153567,automl\GBM_AutoMl_1261
1040,0.0875,6,5,0.7,14,0.866173055,0.927055641,0.098411641,0.136863781,0.066519559,0.1575665,0.838979964,0.732797709,automl\GBM_AutoMl_1040
1396,0.1,7,5,0.6,13,0.866172223,0.924250872,0.103395042,0.144853248,0.062519126,0.169565172,0.84863388,0.734916003,automl\GBM_AutoMl_1396
826,0.075,7,7,0.6,13,0.866168608,0.927809528,0.091415441,0.119858868,0.065366197,0.133439136,0.797540984,0.748301645,automl\GBM_AutoMl_826
1196,0.0875,8,7,0.9,14,0.866165632,0.932631402,0.094775704,0.139137311,0.085621505,0.154836985,0.844899818,0.738997092,automl\GBM_AutoMl_1196
425,0.0625,6,4,0.7,14,0.866153017,0.929902652,0.092913164,0.128414309,0.053512235,0.147772827,0.801457195,0.740397964,automl\GBM_AutoMl_425
1434,0.1,7,7,0.9,12,0.866140162,0.9289663,0.095844837,0.129596834,0.068420498,0.147706842,0.834608379,0.727128461,automl\GBM_AutoMl_1434
1367,0.1,6,7,0.6,14,0.866125482,0.928150083,0.09870129,0.134973989,0.068763199,0.155390942,0.846539162,0.724502124,automl\GBM_AutoMl_1367
1380,0.1,7,4,0.6,12,0.866115661,0.92389236,0.098618631,0.133260011,0.072797449,0.151356524,0.844899818,0.732577881,automl\GBM_AutoMl_1380
245,0.05,8,4,0.7,14,0.866114531,0.926938597,0.096773211,0.136723291,0.049385327,0.158981424,0.804735883,0.747894536,automl\GBM_AutoMl_245
407,0.0625,5,7,0.6,14,0.866089795,0.925211738,0.098851385,0.126713176,0.040481617,0.149823893,0.805100182,0.732273028,automl\GBM_AutoMl_407
501,0.0625,7,5,0.8,12,0.866081311,0.924254096,0.099707912,0.131618285,0.037000148,0.15775106,0.811748634,0.72881148,automl\GBM_AutoMl_501
963,0.0875,5,4,0.7,12,0.866072215,0.927728943,0.099028456,0.134237019,0.076007378,0.151271116,0.841256831,0.73672037,automl\GBM_AutoMl_963
140,0.05,6,5,0.7,14,0.866066391,0.930536577,0.09464492,0.135953405,0.081833515,0.151336681,0.836520947,0.741772663,automl\GBM_AutoMl_140
488,0.0625,7,4,0.8,14,0.866060993,0.923608833,0.097071368,0.118384124,0.040041525,0.140036069,0.805373406,0.722880732,automl\GBM_AutoMl_488
115,0.05,5,7,0.9,13,0.866029456,0.925725945,0.097916743,0.133388459,0.04889032,0.156117563,0.812659381,0.737986932,automl\GBM_AutoMl_115
1373,0.1,6,7,0.8,14,0.866023028,0.931009054,0.093334714,0.127814617,0.075241783,0.143438756,0.835154827,0.726365401,automl\GBM_AutoMl_1373
572,0.0625,8,6,0.6,14,0.866019832,0.929190179,0.091249561,0.118527022,0.04726209,0.1369981,0.792622951,0.731344538,automl\GBM_AutoMl_572
142,0.05,6,5,0.8,13,0.865977461,0.926971141,0.097944873,0.137445811,0.058588322,0.159330899,0.82431694,0.738555692,automl\GBM_AutoMl_142
934,0.0875,4,6,0.7,13,0.865936566,0.924514589,0.098409484,0.121700491,0.057510534,0.140726864,0.827868852,0.720856463,automl\GBM_AutoMl_934
1016,0.0875,5,7,0.9,14,0.865907713,0.932758909,0.096905747,0.135905237,0.085391298,0.151397281,0.850910747,0.729978905,automl\GBM_AutoMl_1016
308,0.0625,4,4,0.8,14,0.865902148,0.91736164,0.105990728,0.126973283,0.037344148,0.153240875,0.825774135,0.722585273,automl\GBM_AutoMl_308
240,0.05,8,4,0.6,12,0.865893161,0.937413017,0.084511286,0.130880511,0.101334715,0.137800468,0.802094718,0.772577745,automl\GBM_AutoMl_240
22,0.05,4,5,0.8,13,0.865882656,0.92085946,0.099109794,0.131734691,0.05547562,0.150902114,0.806648452,0.754108131,automl\GBM_AutoMl_22
1435,0.1,7,7,0.9,13,0.865880027,0.929584343,0.099552979,0.13481664,0.074185455,0.153295345,0.846265938,0.727984958,automl\GBM_AutoMl_1435
225,0.05,7,7,0.6,12,0.865879958,0.935807676,0.087507812,0.130152371,0.094485808,0.138800946,0.806284153,0.76533391,automl\GBM_AutoMl_225
1151,0.0875,8,4,0.9,14,0.865867619,0.929604173,0.094630836,0.129716451,0.06488682,0.147989689,0.822677596,0.732158055,automl\GBM_AutoMl_1151
47,0.05,4,7,0.6,14,0.865855735,0.925153485,0.097866118,0.130980058,0.060295757,0.148837011,0.806648452,0.752474406,automl\GBM_AutoMl_47
515,0.0625,7,6,0.7,14,0.865805515,0.927046742,0.092527734,0.121529495,0.048204925,0.140107059,0.792076503,0.737971998,automl\GBM_AutoMl_515
17,0.05,4,5,0.6,14,0.865802823,0.927826008,0.095235115,0.126803089,0.05929936,0.143504276,0.797632058,0.750696439,automl\GBM_AutoMl_17
1,0.05,4,4,0.6,13,0.865764006,0.926955129,0.094228401,0.127276741,0.05713374,0.144264445,0.793078324,0.753189465,automl\GBM_AutoMl_1
307,0.0625,4,4,0.8,13,0.865755781,0.918860039,0.100738379,0.127960727,0.045115712,0.149189156,0.804007286,0.745482182,automl\GBM_AutoMl_307
398,0.0625,5,6,0.8,14,0.865754135,0.925986213,0.100728415,0.135324813,0.048948091,0.15998452,0.824134791,0.729405127,automl\GBM_AutoMl_398
694,0.075,5,6,0.7,13,0.865729255,0.927860076,0.100831025,0.140715616,0.060062949,0.164229206,0.835428051,0.732696993,automl\GBM_AutoMl_694
1059,0.0875,6,6,0.9,12,0.865709278,0.930517493,0.094813401,0.123567805,0.075391139,0.138115371,0.835701275,0.721809243,automl\GBM_AutoMl_1059
1474,0.1,8,6,0.7,13,0.865708532,0.932184492,0.095386663,0.139568415,0.101142724,0.151767356,0.866211293,0.731953209,automl\GBM_AutoMl_1474
1346,0.1,6,5,0.9,14,0.865699168,0.931284923,0.094525853,0.122237565,0.076100061,0.136467196,0.838342441,0.717431121,automl\GBM_AutoMl_1346
68,0.05,5,4,0.8,14,0.865650024,0.925174996,0.099988923,0.135690087,0.05669403,0.15734524,0.821311475,0.73978671,automl\GBM_AutoMl_68
774,0.075,6,7,0.9,12,0.865630219,0.931454734,0.093394575,0.121881121,0.071068166,0.136928744,0.827686703,0.720983737,automl\GBM_AutoMl_774
275,0.05,8,6,0.7,14,0.865618701,0.928384707,0.093790581,0.130642882,0.05160866,0.150200793,0.794080146,0.747289479,automl\GBM_AutoMl_275
184,0.05,7,4,0.7,13,0.865581176,0.928895082,0.092158099,0.132680389,0.066816335,0.148896993,0.800910747,0.755336053,automl\GBM_AutoMl_184
200,0.05,7,5,0.7,14,0.865562833,0.927309068,0.096120556,0.137965223,0.064810445,0.15712209,0.815664845,0.74929931,automl\GBM_AutoMl_200
323,0.0625,4,5,0.8,14,0.865541977,0.918059628,0.102763319,0.131657622,0.051751498,0.153806521,0.823315118,0.738049557,automl\GBM_AutoMl_323
1189,0.0875,8,7,0.7,13,0.865539171,0.925508958,0.09818595,0.135307151,0.06808896,0.154447378,0.832058288,0.737249839,automl\GBM_AutoMl_1189
23,0.05,4,5,0.8,14,0.865532965,0.916803755,0.105676367,0.128117273,0.029102564,0.155908661,0.813752277,0.725537962,automl\GBM_AutoMl_23
851,0.075,8,4,0.9,14,0.865455327,0.927278744,0.101704346,0.144060082,0.05682204,0.169678465,0.836612022,0.731427661,automl\GBM_AutoMl_851
737,0.075,6,5,0.6,14,0.865448352,0.922447081,0.101947324,0.1354645,0.043696156,0.161617219,0.822677596,0.728673416,automl\GBM_AutoMl_737
1278,0.1,5,5,0.7,12,0.865435926,0.933892657,0.097260921,0.141946309,0.085697279,0.159323904,0.853642987,0.729984424,automl\GBM_AutoMl_1278
